Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
352,-16.25,39.8872,1.51,35.0,44.4
353,-20.0,57.6749,1.5,38.6,44.3
354,-12.17,27.4953,1.48,45.6,44.3
355,-15.33,33.6608,1.61,45.2,44.3
356,-19.58,53.0771,1.49,40.6,44.3
357,-12.92,31.0478,1.91,53.8,44.3
358,-11.92,25.8586,1.72,43.0,44.3
359,-11.83,26.6467,1.58,41.7,44.3
360,-7.67,11.2886,1.82,53.4,44.3
361,-15.67,38.4891,1.66,42.2,44.3
362,-21.75,65.7363,1.51,41.1,44.3
363,-10.0,19.9542,1.47,46.2,44.3
364,-6.5,7.3825,1.58,37.0,45.2
365,-16.17,39.7503,1.46,43.3,44.2
366,-17.83,51.0864,1.62,43.4,44.2
367,-18.08,55.951,1.71,45.0,44.2
368,-18.83,53.6438,1.53,44.7,44.2
369,-10.08,18.0399,1.66,50.7,44.2
370,-16.08,45.4142,1.66,39.3,44.2
371,-16.17,42.5199,1.52,41.2,44.2
372,-20.75,57.8735,2.04,57.3,44.3
373,-19.25,57.0323,1.63,41.6,44.2
374,-8.75,14.9278,1.4,41.3,44.2
375,-11.92,26.1669,1.93,53.6,45.3
376,-15.58,37.2964,1.88,51.6,44.2
377,-11.17,22.5181,1.52,54.7,44.2
378,-12.58,25.8156,2.63,69.2,44.3
379,-7.83,10.2622,1.51,36.7,44.3
380,-10.92,22.6472,1.58,43.4,44.4
381,-8.0,11.8552,2.72,73.4,44.6
382,-16.33,41.9515,1.58,39.4,44.7
383,-14.42,32.6658,1.46,51.1,45.0
384,-12.83,28.8718,2.01,65.8,45.8
385,-21.25,66.2889,1.73,42.2,47.7
386,-21.42,57.7684,1.55,42.7,47.2
387,-16.92,42.9061,1.57,49.3,47.6
388,-16.33,46.0637,1.88,51.9,48.1
389,-11.0,19.8384,1.69,47.5,48.5
390,-17.25,49.2589,1.51,47.9,49.0
391,-12.33,25.5781,1.73,48.7,49.5
392,-9.42,17.8821,1.62,44.4,49.9
393,-15.25,39.5113,1.49,51.1,50.4
394,-12.92,30.4949,1.69,48.0,51.0
395,-21.42,57.618,1.76,48.6,51.5
396,-11.67,19.7155,1.5,39.3,51.9
397,-15.58,43.9044,2.6,63.4,52.2
398,-13.5,30.848,1.69,45.1,46.2
399,-18.33,52.3731,1.53,45.5,48.4
400,-13.83,31.5183,2.86,75.8,50.7
401,-14.75,33.3117,1.65,47.9,45.3
402,-15.08,34.2129,1.53,41.8,44.3
403,-12.0,27.9293,1.88,55.9,44.3
404,-11.17,19.1007,1.57,37.5,44.3
405,-20.08,52.5926,1.51,42.8,44.3
406,-19.58,51.9175,1.56,46.3,44.4
407,-12.17,26.3518,1.58,36.2,44.2
408,-14.5,36.8298,1.53,37.0,44.2
409,-14.58,32.2096,2.15,71.0,44.2
410,-13.17,33.2996,1.92,60.8,44.3
411,-15.0,38.9951,1.61,67.4,44.3
412,-12.25,26.0128,2.3,70.1,43.2
413,-15.58,41.1251,1.71,44.6,43.5
414,-8.08,10.2247,1.48,41.9,43.0
415,-18.75,47.386,1.9,50.7,43.1
416,-11.58,19.379,1.77,45.1,43.1
417,-8.33,11.5179,1.46,45.2,43.6
418,-19.58,59.9791,1.66,50.7,43.1
419,-21.75,65.8127,1.62,39.2,43.1
420,-20.83,54.5294,1.5,42.4,43.1
421,-12.83,27.6389,1.67,45.7,43.1
422,-20.83,55.104,1.84,43.6,43.1
423,-18.75,57.2166,1.66,49.0,43.3
424,-21.08,67.5775,1.81,54.2,43.6
425,-10.92,17.8524,1.71,41.3,43.6
426,-16.58,45.0294,1.55,39.1,43.8
427,-13.5,26.3136,1.82,57.5,43.7
428,-13.92,31.8909,1.65,39.8,44.0
429,-19.33,52.8404,1.55,40.1,43.8
430,-20.17,61.2816,1.81,52.1,43.8
431,-18.25,53.4608,1.63,38.4,43.8
432,-11.08,18.8463,1.52,40.7,43.8
433,-17.83,46.5411,1.59,50.4,43.8
434,-7.08,8.5289,1.74,42.2,43.8
435,-19.08,55.3571,1.54,46.9,43.8
436,-13.92,36.1024,1.61,51.3,43.8
437,-15.42,37.5286,1.56,34.5,43.8
438,-16.75,42.027,1.44,39.5,43.8
439,-16.33,40.8418,1.58,45.6,43.8
440,-11.67,23.486,1.71,38.3,44.9
441,-17.08,48.6448,1.49,49.0,43.7
442,-17.17,39.8375,1.59,48.1,43.7
443,-15.42,40.0016,1.61,36.9,43.7
444,-15.92,34.5403,1.51,42.1,43.7
445,-16.33,35.0594,1.51,46.8,43.7
446,-18.92,50.5003,1.93,49.3,43.7
447,-21.42,63.0643,1.78,51.5,43.6
448,-12.33,26.3849,1.46,50.2,43.5
449,-12.83,25.5226,2.08,56.9,43.8
450,-16.75,45.8949,1.63,45.9,43.9
451,-20.42,63.7404,1.62,48.7,45.1
452,-20.83,64.1666,1.84,57.2,44.5
453,-14.5,34.3052,1.74,53.1,44.8
454,-17.58,47.9491,1.52,49.7,44.9
455,-17.75,43.2912,2.65,67.4,45.1
456,-20.83,51.9857,1.7,46.7,45.4
457,-16.83,38.649,1.51,54.9,45.6
458,-11.17,21.6801,2.76,71.6,45.9
459,-17.83,50.3316,1.74,50.4,46.2
460,-12.33,25.6368,1.49,48.6,46.3
461,-9.0,14.887,2.55,68.9,46.4
462,-6.92,6.8485,1.67,45.7,46.3
463,-21.75,58.9975,1.59,52.3,46.1
464,-13.75,28.8213,2.69,70.8,46.2
465,-17.08,40.0527,1.77,47.6,46.1
466,-19.58,51.0713,1.54,49.2,46.2
467,-20.75,55.7793,2.67,69.7,46.2
468,-14.33,33.3971,1.91,52.8,46.2
469,-19.25,56.853,1.49,44.7,46.2
470,-11.58,18.7992,2.46,70.7,46.2
471,-14.58,30.1122,1.65,44.3,46.2
472,-15.92,35.327,1.47,43.7,46.5
473,-21.58,55.8055,2.04,63.2,46.3
474,-13.83,32.4868,1.65,50.8,46.3
475,-11.75,22.5873,1.5,51.8,46.3
476,-16.08,41.0818,2.34,65.7,46.3
477,-18.17,43.7647,1.72,47.2,46.3
478,-9.58,13.5023,1.44,50.5,46.3
479,-10.33,17.465,2.55,67.0,46.4
480,-8.0,9.8931,1.67,47.5,46.4
481,-18.83,44.8641,1.58,51.2,46.3
482,-12.58,24.7333,1.7,47.5,46.5
483,-16.83,38.4383,1.58,37.9,46.2
484,-14.08,27.8635,1.46,45.8,46.2
485,-16.92,38.9469,2.44,65.8,46.1
486,-12.58,28.352,1.62,39.5,46.1
487,-11.17,21.4565,1.52,39.8,46.1
488,-20.08,49.3506,1.51,41.3,46.1
489,-16.33,41.7006,1.54,36.0,46.1
490,-15.75,32.9166,1.48,43.7,46.2
491,-18.58,51.6315,1.75,50.0,46.1
492,-14.08,34.1707,1.73,44.8,46.1
493,-16.25,34.6172,1.52,41.2,46.3
494,-13.08,26.2615,1.79,47.9,46.0
495,-8.83,11.7232,1.56,35.8,46.0
496,-13.42,29.0513,1.43,45.4,46.0
497,-20.42,59.8629,1.75,52.4,46.0
498,-14.42,27.5401,1.59,43.3,46.0
499,-9.67,15.9047,1.45,47.5,46.1
500,-8.0,10.2562,2.26,65.3,46.3
501,-7.33,7.3205,1.52,40.4,46.1
502,-8.0,8.2181,1.48,42.5,46.1
503,-18.17,51.6501,1.83,56.7,46.1
504,-11.25,18.1332,1.51,35.5,46.2
505,-8.83,14.318,1.47,42.0,46.1
506,-19.25,45.8703,1.84,46.2,46.1
507,-22.08,70.1894,1.65,39.3,46.1
508,-18.25,48.2476,1.54,36.8,46.1
509,-13.25,29.033,1.74,62.1,46.2
510,-10.83,16.7996,1.61,37.0,46.2
511,-13.33,28.2457,1.44,40.0,46.2
512,-17.33,39.9335,1.57,45.5,46.2
513,-21.25,59.3328,1.59,37.1,46.2
514,-13.67,30.4339,1.42,44.0,46.2
515,-14.83,34.4355,1.83,54.8,46.2
516,-8.08,10.1096,1.59,36.1,47.1
517,-13.58,28.323,1.54,43.3,46.2
518,-11.67,23.3969,1.74,48.1,46.2
519,-15.42,35.9707,1.63,37.7,46.2
520,-9.33,14.3551,1.5,42.4,46.2
521,-6.67,6.8889,1.57,53.6,46.2
522,-12.75,22.3787,1.8,45.4,46.2
523,-17.17,47.473,1.51,40.0,46.2
524,-16.25,43.3888,1.81,53.7,46.2
525,-14.83,30.7506,1.58,36.2,46.2
526,-10.0,15.2304,1.41,37.7,46.2
527,-21.92,61.1193,1.6,46.6,46.4
528,-11.0,19.905,1.6,36.7,46.2
529,-12.5,22.7586,1.48,39.2,46.2
530,-16.33,40.0202,1.83,54.6,46.2
531,-21.75,65.9412,1.56,34.1,46.2
532,-15.08,36.5806,1.51,41.0,46.2
533,-16.17,37.2856,1.89,57.7,46.2
534,-21.08,62.2787,1.62,35.4,46.2
535,-13.67,31.3652,1.44,39.6,46.2
536,-15.33,33.1852,1.82,50.7,46.2
537,-18.08,46.836,1.65,38.0,46.2
538,-11.83,19.8813,1.48,38.8,46.2
539,-18.25,51.2004,1.94,57.5,46.1
540,-12.58,24.9832,1.57,36.4,46.1
541,-17.92,39.1649,1.51,41.8,46.1
542,-22.08,56.69,1.79,50.6,46.1
543,-7.33,8.4572,1.59,36.6,46.2
544,-18.25,47.8791,1.51,38.0,46.2
545,-14.58,30.9235,1.71,63.0,46.6
546,-19.25,56.6424,1.58,38.3,46.6
547,-15.75,39.5351,1.46,43.8,46.6
548,-15.0,36.8394,1.66,49.5,46.7
549,-18.58,51.7761,1.55,34.9,46.6
550,-21.58,62.8304,1.52,38.8,47.3
551,-13.58,27.0476,1.87,53.7,46.7
552,-14.42,34.2583,1.61,39.0,46.7
553,-21.08,54.2748,1.52,39.6,46.7
554,-12.08,22.9615,1.83,53.0,46.6
555,-21.42,59.8604,1.58,35.5,46.7
556,-15.08,34.9978,1.58,41.1,46.7
557,-12.83,28.9843,1.63,48.7,46.7
558,-19.08,50.3665,1.59,37.2,46.7
559,-11.5,19.7652,1.46,42.0,46.7
560,-14.92,30.1668,1.7,47.4,46.6
561,-17.92,39.8867,1.61,35.5,47.1
562,-16.42,38.4242,1.45,40.1,46.7
563,-11.58,16.6318,2.08,60.4,46.7
564,-21.92,65.8221,1.6,36.8,46.6
565,-14.33,26.5775,1.49,42.8,46.6
566,-19.58,45.9436,1.85,52.6,46.6
567,-18.08,42.6771,1.55,38.3,46.6
568,-20.83,58.7073,1.53,39.4,46.5
569,-7.83,9.3255,2.16,63.7,46.5
570,-20.58,55.927,1.59,37.2,46.5
571,-11.25,18.247,1.43,44.5,46.5
572,-22.08,61.6802,1.58,35.2,46.8
573,-15.92,34.4813,1.59,38.5,46.5
574,-18.17,41.2955,1.48,43.4,46.6
575,-13.58,26.6067,2.35,59.9,46.6
576,-15.58,34.0294,1.65,40.9,46.5
577,-15.42,30.0034,1.49,39.1,46.6
578,-10.67,16.6576,1.79,52.7,46.6
579,-11.67,19.8114,1.6,37.2,46.6
