scenario,tls_id,lane_id,fixed_delay,rl_delay,improve_delay_pct,fixed_queue,rl_queue,improve_queue_pct,fixed_saturation_raw,rl_saturation_raw,improve_saturation_raw_pct,fixed_saturation_norm,rl_saturation_norm,improve_saturation_norm_pct
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_0,12.093453604077537,13.155104058583577,-8.778720200721525,0.0,0.0,nan,0.04077380954746216,0.05307692389935255,-30.174061458665342,0.02038690477373108,0.026538461949676274,-30.174061458665342
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_1,71.49498700338697,42.87409815470377,40.032021891726934,2.3062644194042874,1.6036380767822265,30.465992394902862,1.3285714425737896,0.5639999914169311,57.54838819022664,0.26111111092189004,0.19399999698003134,25.702128762316296
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1010526553#5_2,33.89616466703869,39.30503484090169,-15.957174585957492,1.594671616478572,1.9606352837880452,-22.949155395241263,0.6999999909173875,0.9720000076293945,-38.85714574875014,0.22857142630077543,0.23466666539510092,-2.6666671302583618
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_0,22.103417487371537,23.721162093480427,-7.318979551615327,0.0,0.0,nan,0.09970238118890733,0.07983306198070447,19.92863056154718,0.04985119059445366,0.039916530990352236,19.92863056154718
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_1,71.67814739166744,83.12100641886393,-15.96422263074104,7.037966247588869,9.043227701187133,-28.49205840231536,4.028571433491177,5.027999960581462,-24.808509507405613,0.33730158635548185,0.36799999872843425,-9.10117639962694
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_2,71.12770758734808,77.04578964233399,-8.320361017846984,4.997401998156593,5.1745241896311445,-3.5442854415131535,2.914285722233,2.8320000330607096,2.823528542329786,0.3515873002627539,0.3133333317438761,10.880361290151614
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,1352445161#8.75_3,70.83025366162497,72.43631912231446,-2.2674851178171638,3.4423822145613414,2.919789050420125,15.181148738528725,1.6000000049197485,1.176000000635783,26.50000018626451,0.3166666645852346,0.25733333110809326,18.736842273832423
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,477913073#10_0,28.4434779182313,13.677477080027263,51.91348568783683,0.26357445641169475,0.0,100.0,0.18749999881736815,0.11604910055796305,38.10714597870525,0.09374999940868407,0.058024550278981527,38.10714597870525
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,477913073#10_1,30.758375122433616,14.968338143030802,51.33573186668874,0.0,0.0,nan,0.09079365012428117,0.03167999987800916,65.10769218481184,0.045396825062140586,0.01583999993900458,65.10769218481184
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,477913073#10_2,30.65880124531095,13.948323856989543,54.50466655436229,0.033163263684227354,0.0,100.0,0.10920634901239759,0.06585191485782464,39.6995546015838,0.054603174506198796,0.03292595742891232,39.6995546015838
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,833772151#2_0,30.567956364344038,11.18995662053426,63.39318046924859,0.006847871674431695,0.0,100.0,0.1294642835855484,0.06184615482886632,52.22917617429278,0.0647321417927742,0.03092307741443316,52.22917617429278
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,833772151#2_1,18.80628664531405,4.828380610148112,74.32570979475527,0.0,0.0,nan,0.04634920596366837,0.0067199999590714776,85.50136983071712,0.023174602981834186,0.0033599999795357388,85.50136983071712
crowded_2intersection,cluster5599998268_5599998291_7928757444_9323588912,833772151#2_2,22.779304852561346,11.917687584559122,47.68195227336327,0.0,0.0,nan,0.06285714275307125,0.027040000011523565,56.98181809226068,0.031428571376535624,0.013520000005761782,56.98181809226068
