Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent,GPU_VRAM_MB
389,-80.23515272140503,0.058570802211761475,7.89,92.5,67.2,0.0
390,-77.25347816944122,0.506037175655365,11.01,98.7,67.3,0.0
391,-76.46971380710602,0.37448322772979736,8.85,94.4,67.3,0.0
392,-77.25347816944122,0.049973949790000916,12.46,98.7,67.3,0.0
393,-77.25347816944122,0.2264198660850525,7.63,93.1,67.3,0.0
394,-77.25347816944122,0.08611394464969635,9.54,97.9,67.4,0.0
395,-77.25347816944122,0.08396485447883606,9.21,98.4,67.3,0.0
396,-77.25347816944122,0.13322453200817108,11.04,95.0,67.4,0.0
397,-77.25347816944122,0.06760255992412567,7.87,93.8,67.4,0.0
398,-76.46971380710602,0.07954695075750351,11.66,97.2,67.4,0.0
399,-77.25347816944122,0.010084953159093857,11.62,96.0,67.4,0.0
400,-76.46971380710602,0.05464848130941391,8.54,91.9,67.3,0.0
401,-77.25347816944122,0.033730048686265945,9.81,96.8,67.4,0.0
402,-77.25347816944122,0.03038986586034298,2111.15,36.9,69.3,0.0
403,-77.25347816944122,0.01781037636101246,8.08,94.2,69.3,0.0
404,-77.25347816944122,0.03466770425438881,11.48,97.2,69.3,0.0
405,-77.25347816944122,0.00818780530244112,7.7,96.2,69.3,0.0
406,-77.25347816944122,0.005244230851531029,8.41,96.9,69.4,0.0
407,-77.25347816944122,0.050041563808918,11.08,96.8,69.4,0.0
408,-77.25347816944122,0.0010487273102626204,12.63,93.6,69.4,0.0
409,-77.25347816944122,0.00999863538891077,11.95,95.8,69.4,0.0
410,-77.25347816944122,0.01612458936870098,7.85,96.6,69.4,0.0
411,-77.25347816944122,0.02164599299430847,12.38,97.0,69.4,0.0
412,-77.25347816944122,0.03432709723711014,9.21,95.8,69.4,0.0
413,-77.25347816944122,0.02192508429288864,10.47,97.5,69.4,0.0
414,-77.25347816944122,0.005862193647772074,11.66,97.9,69.4,0.0
415,-77.25347816944122,0.013092447072267532,8.39,97.9,69.4,0.0
416,-77.25347816944122,0.027466056868433952,12.49,97.6,69.4,0.0
417,-77.25347816944122,0.007061701733618975,11.41,94.8,69.4,0.0
418,-77.25347816944122,0.016500871628522873,10.63,93.6,69.4,0.0
419,-77.25347816944122,0.017420804128050804,6.96,92.4,69.5,0.0
420,-77.25347816944122,0.011422472074627876,11.19,97.1,69.5,0.0
421,-77.25347816944122,0.020329155027866364,10.31,95.7,69.5,0.0
422,-77.25347816944122,0.01436441671103239,11.52,93.7,69.5,0.0
423,-77.25347816944122,0.012852760963141918,8.73,97.4,69.5,0.0
424,-77.25347816944122,0.020811831578612328,12.09,96.4,69.5,0.0
425,-77.25347816944122,0.01470540463924408,8.18,96.2,69.5,0.0
426,-77.25347816944122,0.01211486291140318,9.6,95.2,69.6,0.0
427,-77.25347816944122,0.01960662752389908,10.1,95.9,69.6,0.0
428,-76.46971380710602,0.0619940422475338,11.65,96.7,69.6,0.0
429,-77.25347816944122,0.02037111110985279,12.11,97.3,69.6,0.0
430,-77.25347816944122,0.050297174602746964,9.34,98.6,57.2,0.0
431,-76.46971380710602,0.04619476571679115,10.86,98.9,57.2,0.0
432,-77.25347816944122,0.022461947053670883,9.55,97.1,57.2,0.0
433,-76.46971380710602,0.025088395923376083,11.62,98.5,57.2,0.0
434,-77.25347816944122,0.06970956921577454,12.0,94.2,57.3,0.0
435,-77.25347816944122,0.04835490509867668,11.09,95.6,57.2,0.0
436,-77.25347816944122,0.04557777941226959,11.64,98.1,57.3,0.0
437,-77.25347816944122,0.03156041353940964,9.9,93.3,57.3,0.0
438,-77.25347816944122,0.019988711923360825,8.08,91.9,57.3,0.0
439,-77.25347816944122,0.016038350760936737,11.53,96.8,57.4,0.0
440,-77.25347816944122,0.048285309225320816,9.66,96.7,57.4,0.0
441,-77.25347816944122,0.005832093767821789,12.25,98.3,57.4,0.0
442,-77.25347816944122,0.012498997151851654,10.35,93.6,57.5,0.0
443,-77.25347816944122,0.024077706038951874,10.73,95.8,57.5,0.0
444,-77.25347816944122,0.017946746200323105,11.49,93.9,57.5,0.0
445,-77.25347816944122,0.023763040080666542,9.16,91.3,57.5,0.0
446,-77.25347816944122,0.011109679937362671,9.11,98.1,57.5,0.0
447,-77.25347816944122,0.018505441024899483,10.54,98.2,57.6,0.0
448,-77.25347816944122,0.022832563146948814,8.88,93.9,57.5,0.0
449,-76.46971380710602,0.055761609226465225,12.64,98.2,57.6,0.0
450,-77.25347816944122,0.020111948251724243,11.82,96.2,57.5,0.0
451,-76.46971380710602,0.04125172644853592,11.56,96.8,57.6,0.0
452,-77.25347816944122,0.06874390691518784,8.25,98.3,57.6,0.0
453,-77.25347816944122,0.04306308180093765,12.02,95.2,57.6,0.0
454,-77.25347816944122,0.03202064335346222,11.99,94.5,57.6,0.0
455,-77.25347816944122,0.03642246872186661,7.93,90.8,57.6,0.0
456,-77.25347816944122,0.009047642350196838,12.05,98.2,57.6,0.0
457,-77.25347816944122,0.009615878574550152,8.98,94.9,57.6,0.0
458,-77.25347816944122,0.052638858556747437,8.94,95.8,57.7,0.0
459,-77.25347816944122,0.0025504357181489468,12.13,99.9,57.7,0.0
460,-77.25347816944122,0.009362082928419113,12.09,97.8,57.6,0.0
461,-77.25347816944122,0.0020071447361260653,11.9,94.9,57.6,0.0
462,-77.25347816944122,0.002151050139218569,9.59,96.4,57.6,0.0
463,-77.25347816944122,0.002060513012111187,9.36,97.9,57.6,0.0
464,-77.25347816944122,0.003094140440225601,10.43,95.6,57.6,0.0
465,-77.25347816944122,0.012793566100299358,8.9,97.2,57.7,0.0
466,-80.05242317914963,0.06774766743183136,11.89,96.5,57.7,0.0
467,-77.25347816944122,0.18305763602256775,10.64,94.8,57.7,0.0
468,-77.25347816944122,0.20632535219192505,10.41,96.5,57.7,0.0
469,-77.25347816944122,0.14412567019462585,7.51,94.4,57.7,0.0
470,-77.25347816944122,0.037494827061891556,11.89,97.5,57.7,0.0
471,-77.25347816944122,0.020526787266135216,8.03,94.7,57.7,0.0
472,-77.25347816944122,0.030188918113708496,9.5,93.8,57.7,0.0
473,-77.25347816944122,0.03159662336111069,10.67,98.7,57.8,0.0
474,-77.25347816944122,0.030215604230761528,11.89,96.1,57.7,0.0
475,-77.25347816944122,0.026674889028072357,9.1,94.6,57.9,0.0
476,-77.25347816944122,0.02617090940475464,13.2,99.6,58.8,0.0
477,-77.25347816944122,0.008340866304934025,9.07,96.5,59.1,0.0
478,-77.25347816944122,0.023624176159501076,11.28,99.6,57.6,0.0
479,-77.25347816944122,0.014800273813307285,14.21,99.3,57.5,0.0
480,-77.25347816944122,0.019341520965099335,12.63,96.5,57.6,0.0
481,-77.25347816944122,0.021019093692302704,10.44,97.3,57.5,0.0
482,-77.25347816944122,0.011604860424995422,9.9,97.8,57.6,0.0
483,-77.25347816944122,0.07378175109624863,9.93,96.1,57.5,0.0
484,-77.25347816944122,0.04523574188351631,9.09,96.2,57.5,0.0
485,-77.25347816944122,0.024695485830307007,8.51,95.8,57.5,0.0
486,-77.25347816944122,0.0085933031514287,12.1,97.5,57.6,0.0
487,-77.25347816944122,0.02804187312722206,11.53,93.2,57.6,0.0
488,-77.25347816944122,0.012001918628811836,9.86,94.3,57.6,0.0
489,-77.25347816944122,0.01650848239660263,10.71,94.1,57.6,0.0
490,-77.25347816944122,0.014683538116514683,9.47,99.3,57.6,0.0
491,-77.25347816944122,0.012103524059057236,10.81,94.3,57.6,0.0
492,-77.25347816944122,0.013987070880830288,8.47,95.0,57.7,0.0
493,-77.25347816944122,0.021522045135498047,9.44,96.8,57.7,0.0
494,-77.25347816944122,0.006430435925722122,11.31,95.3,57.7,0.0
495,-77.25347816944122,0.009453709237277508,11.14,94.9,57.7,0.0
496,-77.25347816944122,0.02682982012629509,11.96,98.3,57.7,0.0
497,-77.25347816944122,0.007083776872605085,8.72,95.0,57.8,0.0
498,-77.25347816944122,0.009104074910283089,11.96,97.6,57.8,0.0
499,-77.25347816944122,0.0302487351000309,9.32,92.5,57.8,0.0
500,-77.25347816944122,0.004925283137708902,11.46,97.6,57.8,0.0
501,-77.25347816944122,0.0081672053784132,12.68,97.8,57.8,0.0
502,-77.25347816944122,0.03317821025848389,10.44,96.6,57.8,0.0
503,-77.25347816944122,0.0032456698827445507,10.51,95.4,57.8,0.0
504,-77.25347816944122,0.006999211851507425,11.22,97.5,57.8,0.0
505,-77.25347816944122,0.0347398966550827,12.42,94.7,57.8,0.0
506,-77.25347816944122,0.002608612412586808,9.21,92.0,57.8,0.0
507,-77.25347816944122,0.00607161782681942,7.96,95.8,57.9,0.0
508,-77.25347816944122,0.036535460501909256,10.43,94.8,57.9,0.0
509,-77.25347816944122,0.0020688946824520826,7.76,97.5,57.9,0.0
510,-77.25347816944122,0.005066002253443003,11.58,96.6,57.9,0.0
511,-77.25347816944122,0.03902895376086235,9.52,97.2,57.9,0.0
512,-77.25347816944122,0.0015535479178652167,11.2,95.4,58.0,0.0
513,-77.25347816944122,0.004217172972857952,11.11,98.0,57.9,0.0
514,-77.25347816944122,0.0414915457367897,9.84,96.7,58.0,0.0
515,-77.25347816944122,0.0011327954707667232,8.21,94.4,58.0,0.0
516,-77.25347816944122,0.003510831156745553,11.86,98.5,58.0,0.0
517,-77.25347816944122,0.04408833011984825,9.21,93.2,58.0,0.0
518,-80.05242317914963,0.11925636976957321,11.02,96.2,58.0,0.0
519,-77.25347816944122,0.06093912571668625,10.07,93.9,58.0,0.0
520,-80.05242317914963,0.12454762309789658,9.83,97.7,58.1,0.0
521,-77.25347816944122,0.0438588447868824,10.83,95.4,58.1,0.0
522,-77.25347816944122,0.024091627448797226,9.21,97.8,58.1,0.0
523,-77.25347816944122,0.01703777350485325,9.31,99.1,58.1,0.0
524,-77.25347816944122,0.03676457703113556,11.73,95.8,58.1,0.0
525,-77.25347816944122,0.06739133596420288,7.31,90.4,58.2,0.0
526,-77.25347816944122,0.09287115186452866,9.47,99.5,58.1,0.0
527,-77.25347816944122,0.03741703927516937,11.52,98.0,58.1,0.0
528,-77.25347816944122,0.03641681373119354,7.72,91.3,58.1,0.0
529,-77.25347816944122,0.021152187138795853,12.28,96.7,58.1,0.0
530,-77.25347816944122,0.03727530315518379,7.01,91.4,58.2,0.0
531,-77.25347816944122,0.0148215526714921,9.01,97.0,58.2,0.0
532,-77.25347816944122,0.03409067168831825,12.73,98.4,58.1,0.0
533,-77.25347816944122,0.01889953762292862,11.9,96.3,58.2,0.0
534,-77.25347816944122,0.019140897318720818,11.37,95.2,58.2,0.0
535,-77.25347816944122,0.029662923887372017,8.64,95.1,58.2,0.0
536,-77.25347816944122,0.010281296446919441,9.53,97.9,58.2,0.0
537,-77.25347816944122,0.016543742269277573,12.26,96.4,58.1,0.0
538,-77.25347816944122,0.03110697492957115,12.03,97.4,58.7,0.0
539,-77.25347816944122,0.00344407232478261,13.58,99.7,59.3,0.0
540,-77.25347816944122,0.008604208007454872,10.95,99.7,59.5,0.0
541,-77.25347816944122,0.03702757880091667,12.4,99.0,59.4,0.0
542,-77.25347816944122,0.0017235605046153069,10.32,94.8,59.4,0.0
543,-77.25347816944122,0.0063268039375543594,9.16,97.5,59.5,0.0
544,-77.25347816944122,0.03783825784921646,12.55,99.8,60.2,0.0
545,-77.25347816944122,0.0019137220224365592,14.42,99.5,60.4,0.0
546,-77.25347816944122,0.006734830792993307,11.77,99.8,60.4,0.0
547,-77.25347816944122,0.035066183656454086,13.05,99.9,61.5,0.0
548,-77.25347816944122,0.0023484760895371437,10.8,98.3,61.3,0.0
549,-77.25347816944122,0.006571919657289982,12.84,95.8,61.2,0.0
550,-77.25347816944122,0.03444783017039299,13.13,96.0,61.3,0.0
551,-77.25347816944122,0.0022945294622331858,10.78,98.7,60.3,0.0
552,-77.25347816944122,0.005808025132864714,10.44,94.2,60.3,0.0
553,-77.25347816944122,0.03582267463207245,9.68,94.7,60.3,0.0
554,-77.25347816944122,0.0019813859835267067,9.21,98.2,60.3,0.0
555,-77.25347816944122,0.005016029812395573,10.93,97.6,60.2,0.0
556,-77.25347816944122,0.037816718220710754,13.46,94.2,60.9,0.0
557,-77.25347816944122,0.0016003866912797093,12.85,96.1,61.3,0.0
558,-77.25347816944122,0.0042876433581113815,10.7,98.9,61.3,0.0
559,-77.25347816944122,0.040056660771369934,8.16,97.0,61.2,0.0
560,-77.25347816944122,0.0012011496582999825,13.71,98.7,61.1,0.0
561,-77.25347816944122,0.003597812494263053,9.1,95.9,61.3,0.0
562,-77.25347816944122,0.042526520788669586,13.36,99.2,61.2,0.0
563,-77.25347816944122,0.0008312747231684625,10.29,97.7,61.3,0.0
564,-77.25347816944122,0.0029912320896983147,10.4,96.3,61.3,0.0
565,-77.25347816944122,0.04520447924733162,12.64,98.0,61.3,0.0
566,-77.25347816944122,0.0005277537275105715,11.73,95.4,61.3,0.0
567,-77.25347816944122,0.0025658837985247374,12.65,98.2,61.4,0.0
568,-77.25347816944122,0.04817290976643562,11.43,98.9,61.4,0.0
569,-77.25347816944122,0.00031591515289619565,11.29,96.8,61.5,0.0
570,-77.25347816944122,0.0025992575101554394,10.61,97.4,61.5,0.0
571,-77.25347816944122,0.051405057311058044,10.55,97.1,61.5,0.0
572,-77.25347816944122,0.00027254907763563097,12.78,96.5,61.5,0.0
573,-77.25347816944122,0.0037791915237903595,9.35,96.0,61.6,0.0
574,-77.25347816944122,0.051858361810445786,11.94,98.3,61.6,0.0
575,-77.25347816944122,0.0006182582001201808,8.45,98.2,61.6,0.0
576,-77.25347816944122,0.008001957088708878,10.87,97.5,61.6,0.0
577,-77.25347816944122,0.044025491923093796,11.31,96.5,61.6,0.0
578,-77.25347816944122,0.0020159941632300615,9.96,96.2,61.7,0.0
579,-77.25347816944122,0.012900535017251968,9.47,96.8,61.7,0.0
580,-77.25347816944122,0.031963102519512177,10.28,98.4,61.7,0.0
581,-77.25347816944122,0.004427969455718994,12.28,98.2,61.7,0.0
582,-77.25347816944122,0.012327255681157112,10.25,98.7,61.7,0.0
583,-77.25347816944122,0.02453763782978058,9.36,96.1,61.8,0.0
584,-77.25347816944122,0.005738271865993738,11.67,94.9,61.8,0.0
585,-77.25347816944122,0.01136859878897667,9.64,92.2,61.7,0.0
586,-77.25347816944122,0.023080801591277122,10.79,96.8,61.7,0.0
587,-77.25347816944122,0.006072817370295525,10.43,94.8,61.8,0.0
588,-77.25347816944122,0.010523642413318157,12.07,98.8,61.8,0.0
589,-77.25347816944122,0.02468818612396717,8.78,97.1,61.8,0.0
590,-77.25347816944122,0.005730926524847746,11.57,95.9,61.8,0.0
591,-77.25347816944122,0.009540294297039509,10.7,96.4,61.8,0.0
592,-77.25347816944122,0.027017969638109207,8.39,97.5,61.9,0.0
593,-77.25347816944122,0.004973412025719881,11.74,98.1,61.9,0.0
594,-77.25347816944122,0.008592028170824051,9.31,93.7,61.9,0.0
595,-77.25347816944122,0.029223408550024033,13.2,98.1,61.9,0.0
596,-77.25347816944122,0.004103640094399452,9.74,95.8,61.9,0.0
597,-77.25347816944122,0.007600571494549513,8.07,94.2,61.9,0.0
598,-77.25347816944122,0.03138372674584389,12.26,97.8,61.9,0.0
599,-77.25347816944122,0.0032964416313916445,8.14,93.0,62.0,0.0
600,-77.25347816944122,0.006586084607988596,9.92,98.7,61.9,0.0
601,-77.25347816944122,0.03362003341317177,10.22,99.0,61.9,0.0
602,-77.25347816944122,0.0025967543479055166,8.65,91.9,62.0,0.0
603,-77.25347816944122,0.005617347080260515,8.52,95.5,62.1,0.0
604,-77.25347816944122,0.03595288097858429,10.14,96.1,62.3,0.0
605,-77.25347816944122,0.001994860591366887,11.27,98.4,62.7,0.0
606,-77.25347816944122,0.0047249821946024895,11.65,99.2,63.6,0.0
607,-77.25347816944122,0.038373492658138275,14.97,96.7,62.6,0.0
608,-77.25347816944122,0.0014784988015890121,10.11,99.5,63.2,0.0
609,-77.25347816944122,0.003916596528142691,13.41,100.0,63.4,0.0
610,-77.25347816944122,0.040868598967790604,13.49,98.8,63.5,0.0
611,-77.25347816944122,0.0010427074739709496,13.09,95.2,63.6,0.0
612,-77.25347816944122,0.0031932510901242495,12.38,98.7,63.8,0.0
613,-77.25347816944122,0.04343844950199127,13.76,99.8,64.4,0.0
614,-77.25347816944122,0.0006849603378213942,11.02,99.2,64.1,0.0
615,-77.25347816944122,0.002555922605097294,9.61,98.4,64.0,0.0
616,-77.25347816944122,0.04609682410955429,13.43,96.4,63.8,0.0
617,-77.25347816944122,0.00040470180101692677,12.91,97.5,64.2,0.0
618,-77.25347816944122,0.002009061397984624,9.01,96.9,64.2,0.0
619,-77.25347816944122,0.04885324835777283,11.78,99.6,64.3,0.0
620,-77.25347816944122,0.00020234385738149285,9.04,96.4,64.4,0.0
621,-77.25347816944122,0.0015454443637281656,10.36,97.3,64.4,0.0
622,-77.25347816944122,0.051554515957832336,8.37,96.1,64.4,0.0
623,-77.25347816944122,7.494359306292608e-05,13.34,98.6,64.2,0.0
624,-77.25347816944122,0.0018033315427601337,12.3,97.2,64.3,0.0
625,-77.25347816944122,0.04673063009977341,11.01,97.8,64.3,0.0
626,-77.25347816944122,0.0004993529873900115,11.09,95.3,64.3,0.0
627,-77.25347816944122,0.0023664357140660286,9.01,93.8,64.4,0.0
628,-77.25347816944122,0.045912131667137146,10.63,95.9,64.3,0.0
629,-77.25347816944122,0.000452350708656013,10.17,99.5,64.4,0.0
630,-77.25347816944122,0.002101100515574217,12.47,98.2,64.4,0.0
631,-77.25347816944122,0.04755483567714691,12.07,95.9,64.4,0.0
632,-77.25347816944122,0.00027674983721226454,10.26,98.7,64.5,0.0
633,-77.25347816944122,0.001647637807764113,10.55,95.5,64.5,0.0
634,-77.25347816944122,0.04995441809296608,8.54,95.2,64.5,0.0
635,-77.25347816944122,0.00012184682418592274,8.99,97.8,64.5,0.0
636,-77.25347816944122,0.0012368523748591542,11.93,97.5,64.5,0.0
637,-77.25347816944122,0.04782167449593544,9.67,93.6,64.5,0.0
638,-77.25347816944122,0.0009786818409338593,10.1,96.3,64.6,0.0
639,-77.25347816944122,0.004243479110300541,9.05,97.4,64.6,0.0
640,-77.25347816944122,0.037317026406526566,11.47,97.6,64.6,0.0
641,-77.25347816944122,0.002013467252254486,10.26,98.0,64.7,0.0
642,-77.25347816944122,0.005121880676597357,9.85,97.8,64.7,0.0
643,-77.25347816944122,0.03652189299464226,12.55,99.4,64.6,0.0
644,-77.25347816944122,0.0019416705472394824,9.98,95.2,64.7,0.0
645,-77.25347816944122,0.004756273701786995,11.72,97.0,64.7,0.0
646,-77.25347816944122,0.03803146257996559,9.57,90.5,64.7,0.0
647,-77.25347816944122,0.0015470960643142462,8.21,96.7,64.7,0.0
648,-77.25347816944122,0.004057698417454958,11.9,97.4,64.7,0.0
649,-77.25347816944122,0.04030776768922806,11.96,95.7,64.7,0.0
650,-77.25347816944122,0.0011232461547479033,10.12,95.6,64.7,0.0
651,-77.25347816944122,0.003356650471687317,11.31,99.2,64.7,0.0
652,-77.25347816944122,0.04276445508003235,12.14,98.8,64.7,0.0
653,-77.25347816944122,0.0007642564014531672,11.29,94.2,64.8,0.0
654,-77.25347816944122,0.0027290729340165854,11.02,96.8,64.8,0.0
655,-77.25347816944122,0.045353710651397705,12.79,97.5,64.8,0.0
656,-77.25347816944122,0.00047188170719891787,9.54,96.6,64.8,0.0
657,-77.25347816944122,0.00217347196303308,9.01,97.5,64.8,0.0
658,-77.25347816944122,0.04805734381079674,10.92,98.6,64.9,0.0
659,-77.25347816944122,0.0002541313588153571,12.32,94.9,64.9,0.0
660,-77.25347816944122,0.0016789472429081798,7.9,96.1,64.9,0.0
661,-77.25347816944122,0.05061788856983185,11.19,96.7,64.9,0.0
662,-77.25347816944122,0.00010705480963224545,9.41,98.7,64.9,0.0
663,-77.25347816944122,0.0011726273223757744,11.06,97.3,65.0,0.0
664,-77.25347816944122,0.03615723177790642,9.43,95.4,65.0,0.0
665,-77.25347816944122,0.010173028334975243,9.22,97.5,65.0,0.0
666,-77.25347816944122,0.026029370725154877,10.62,97.4,65.0,0.0
667,-77.25347816944122,0.005847366992384195,10.69,97.3,65.0,0.0
668,-77.25347816944122,0.0001366178912576288,11.76,96.9,65.0,0.0
669,-77.25347816944122,0.021761618554592133,10.23,97.2,65.0,0.0
670,-77.25347816944122,0.0041183046996593475,11.82,98.2,65.0,0.0
671,-77.25347816944122,0.0016486308304592967,10.25,95.8,65.1,0.0
672,-77.25347816944122,0.03888408839702606,12.14,94.8,65.1,0.0
673,-77.25347816944122,0.04584985226392746,9.77,93.6,65.0,0.0
674,-77.25347816944122,0.0008707798551768064,10.65,94.5,65.0,0.0
675,-77.25347816944122,0.008164074271917343,9.59,98.2,65.0,0.0
676,-77.25347816944122,0.0022475761361420155,10.96,96.0,65.0,0.0
677,-77.25347816944122,0.040105778723955154,10.12,97.5,65.0,0.0
678,-77.25347816944122,0.04701830446720123,10.29,98.0,65.0,0.0
679,-77.25347816944122,0.0005228689988143742,11.54,97.1,65.0,0.0
680,-77.25347816944122,0.009656935930252075,11.79,95.3,65.0,0.0
681,-77.25347816944122,0.00024174821737688035,7.39,95.1,65.0,0.0
682,-77.25347816944122,0.02256743051111698,7.74,94.3,65.0,0.0
683,-77.25347816944122,0.03373728692531586,12.37,97.8,65.0,0.0
684,-77.25347816944122,0.12643477320671082,9.92,94.0,65.1,0.0
685,-77.25347816944122,0.0480629988014698,8.64,96.5,65.0,0.0
686,-77.25347816944122,0.002890517935156822,10.88,95.9,65.1,0.0
687,-77.25347816944122,0.021536631509661674,10.87,95.9,65.1,0.0
688,-77.25347816944122,0.01980433240532875,11.63,96.7,65.1,0.0
689,-77.25347816944122,0.006413194816559553,11.83,97.1,65.2,0.0
690,-77.25347816944122,0.007538994308561087,10.51,94.5,65.1,0.0
691,-77.25347816944122,0.04162970557808876,7.47,93.2,65.1,0.0
692,-77.25347816944122,0.00044762875768356025,9.15,99.6,65.2,0.0
693,-77.25347816944122,0.006398352794349194,11.9,97.7,65.2,0.0
694,-77.25347816944122,0.03415156155824661,11.68,96.0,65.3,0.0
695,-77.25347816944122,0.0037850821390748024,9.78,93.9,65.3,0.0
696,-77.25347816944122,0.009922761470079422,11.41,99.0,65.3,0.0
697,-77.25347816944122,0.02457575313746929,12.01,98.5,65.3,0.0
698,-77.25347816944122,0.007105953060090542,12.48,98.2,65.3,0.0
699,-77.25347816944122,0.010076417587697506,12.22,94.5,65.6,0.0
700,-77.25347816944122,0.02405346930027008,11.32,95.7,65.7,0.0
701,-77.25347816944122,0.0074003953486680984,12.46,97.9,65.5,0.0
702,-77.25347816944122,0.010237381793558598,10.68,96.0,65.8,0.0
703,-77.25347816944122,0.02495020441710949,10.61,96.3,65.8,0.0
704,-77.25347816944122,0.006565498188138008,11.16,95.9,65.8,0.0
705,-77.25347816944122,0.009967838414013386,11.39,98.2,65.8,0.0
706,-77.25347816944122,0.026244036853313446,9.69,96.0,65.8,0.0
707,-77.25347816944122,0.005574022885411978,9.71,98.0,65.9,0.0
708,-77.25347816944122,0.009317861869931221,11.31,96.1,65.9,0.0
709,-77.25347816944122,0.027658803388476372,9.98,96.7,65.9,0.0
710,-77.25347816944122,0.004698167089372873,10.55,96.8,65.9,0.0
711,-77.25347816944122,0.008426312357187271,12.1,98.9,66.0,0.0
712,-77.25347816944122,0.029373811557888985,9.35,98.1,65.9,0.0
713,-77.25347816944122,0.0038940447848290205,11.09,97.7,65.9,0.0
714,-77.25347816944122,0.00742766261100769,10.43,98.2,65.9,0.0
715,-77.25347816944122,0.03133094310760498,9.7,97.8,65.9,0.0
716,-77.25347816944122,0.0031799091957509518,12.72,96.3,65.9,0.0
717,-77.25347816944122,0.006462136749178171,7.03,91.9,66.0,0.0
718,-77.25347816944122,0.033408474177122116,11.03,96.5,66.0,0.0
719,-77.25347816944122,0.002550719538703561,11.0,95.9,65.9,0.0
720,-77.25347816944122,0.00555793009698391,11.0,97.8,65.9,0.0
721,-77.25347816944122,0.03559209406375885,11.01,95.0,65.9,0.0
722,-77.25347816944122,0.0019919632468372583,12.52,93.5,66.0,0.0
723,-77.25347816944122,0.004720630589872599,9.11,92.8,66.0,0.0
724,-77.25347816944122,0.03785603865981102,11.05,98.6,66.0,0.0
725,-77.25347816944122,0.0015046029584482312,9.11,97.1,66.0,0.0
726,-77.25347816944122,0.003957053180783987,12.82,95.4,66.0,0.0
727,-77.25347816944122,0.04018756374716759,12.89,97.2,66.0,0.0
728,-77.25347816944122,0.0010872131679207087,11.0,98.3,66.0,0.0
729,-77.25347816944122,0.003265134058892727,10.35,96.9,66.0,0.0
730,-77.25347816944122,0.04258856922388077,7.93,94.4,66.0,0.0
731,-77.25347816944122,0.0007389780366793275,10.77,98.1,66.0,0.0
732,-77.25347816944122,0.0026437724009156227,8.44,98.1,66.0,0.0
733,-77.25347816944122,0.04505029693245888,9.24,94.8,66.0,0.0
734,-77.25347816944122,0.0004599590029101819,10.41,99.1,66.0,0.0
735,-77.25347816944122,0.002088366774842143,12.66,96.1,66.1,0.0
736,-77.25347816944122,0.047534406185150146,11.35,95.1,66.1,0.0
737,-77.25347816944122,0.000248478667344898,10.44,99.1,66.1,0.0
738,-77.25347816944122,0.0015880537685006857,11.7,98.1,66.2,0.0
739,-77.25347816944122,0.049979060888290405,11.88,97.4,66.2,0.0
740,-77.25347816944122,0.00010124342952622101,11.49,94.2,66.2,0.0
741,-77.25347816944122,0.0011606216430664062,10.68,96.0,66.2,0.0
742,-77.25347816944122,0.036519452929496765,9.38,95.2,66.3,0.0
743,-77.25347816944122,0.009381183423101902,11.09,98.7,66.6,0.0
744,-77.25347816944122,0.024406198412179947,11.86,98.1,66.6,0.0
745,-77.25347816944122,0.006686716340482235,9.31,97.3,66.7,0.0
746,-77.25347816944122,0.001967191230505705,11.69,96.8,66.8,0.0
747,-77.25347816944122,0.006029476877301931,9.58,98.3,66.7,0.0
748,-77.25347816944122,0.010041230358183384,12.21,99.0,66.7,0.0
749,-77.25347816944122,0.013471243903040886,7.6,97.8,66.8,0.0
750,-77.25347816944122,0.00033155412529595196,10.53,97.4,66.7,0.0
751,-77.25347816944122,0.009385868906974792,10.12,97.9,66.7,0.0
752,-77.25347816944122,0.0013153145555406809,9.14,96.9,66.8,0.0
753,-77.25347816944122,0.026966195553541183,11.33,97.1,66.7,0.0
754,-77.25347816944122,0.05336357653141022,9.41,94.3,66.8,0.0
755,-77.25347816944122,0.012908760458230972,8.73,92.4,66.8,0.0
756,-77.25347816944122,0.03059215657413006,11.99,98.0,66.8,0.0
757,-77.25347816944122,0.021815765649080276,9.85,97.5,66.9,0.0
758,-77.25347816944122,0.02514413371682167,9.09,97.7,66.9,0.0
759,-77.25347816944122,0.023539936169981956,9.31,98.5,66.9,0.0
760,-77.25347816944122,0.02400043234229088,8.06,95.4,66.9,0.0
761,-77.25347816944122,0.023702161386609077,9.13,95.3,63.0,0.0
762,-77.25347816944122,0.024963954463601112,4.52,64.7,57.4,0.0
