Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent,GPU_VRAM_MB
387,-60.35794526338577,0.07977098226547241,13.59,97.2,57.6,0.0
388,-61.12101146578789,0.14027820527553558,8.16,93.3,57.6,0.0
389,-60.61698001623154,0.08588137477636337,10.73,98.4,57.6,0.0
390,-60.08313739299774,0.01849588006734848,11.8,94.5,57.6,0.0
391,-60.08313739299774,0.022985048592090607,9.61,92.6,57.6,0.0
392,-63.439689457416534,0.06687336415052414,13.0,98.4,57.7,0.0
393,-60.08313739299774,0.6949836015701294,11.97,96.0,57.6,0.0
394,-71.31541639566422,0.4473976492881775,14.66,97.4,57.6,0.0
395,-60.08313739299774,1.2103303670883179,13.66,98.0,57.6,0.0
396,-60.35794526338577,0.026627352461218834,13.81,95.6,57.6,0.0
397,-65.23556005954742,1.0726555585861206,11.82,97.0,57.6,0.0
398,-60.08313739299774,0.36521637439727783,11.23,96.2,57.7,0.0
399,-62.582216680049896,0.0688759982585907,10.32,95.6,57.6,0.0
400,-63.260901153087616,0.06357128173112869,10.2,95.8,57.6,0.0
401,-62.582216680049896,0.022975362837314606,9.21,94.9,57.6,0.0
402,-61.70863997936249,0.042229533195495605,10.07,97.8,57.7,0.0
403,-63.439689457416534,0.12594537436962128,12.3,97.8,57.7,0.0
404,-63.439689457416534,0.02523908205330372,13.31,95.0,57.7,0.0
405,-65.23556005954742,0.3411343991756439,12.88,95.9,57.7,0.0
406,-63.439689457416534,0.14637984335422516,12.69,95.2,57.7,0.0
407,-61.70863997936249,0.0843447670340538,11.94,96.0,57.7,0.0
408,-67.45578384399414,0.4533449411392212,9.12,94.8,57.7,0.0
409,-63.439689457416534,0.15834030508995056,18.05,99.6,58.9,0.0
410,-63.90899759531021,0.4989023804664612,16.35,98.0,58.8,0.0
411,-62.582216680049896,0.0514654666185379,16.6,99.2,57.5,0.0
412,-60.35794526338577,1.1108100414276123,13.9,96.8,57.5,0.0
413,-60.35794526338577,0.10281208902597427,11.21,97.4,57.5,0.0
414,-60.08313739299774,0.47153717279434204,13.72,98.3,57.5,0.0
415,-61.630089074373245,0.08751524984836578,13.02,94.4,57.5,0.0
416,-64.97642278671265,0.280771404504776,9.38,96.9,57.5,0.0
417,-60.08313739299774,0.07716652005910873,12.82,97.0,57.6,0.0
418,-62.582216680049896,0.6302415728569031,11.88,93.3,57.6,0.0
419,-62.582216680049896,0.18545790016651154,10.23,94.5,57.6,0.0
420,-66.24749764800072,0.1176554262638092,14.27,95.6,57.6,0.0
421,-60.08313739299774,0.12211247533559799,11.12,95.6,57.7,0.0
422,-64.97642278671265,0.9812213182449341,9.56,93.8,57.7,0.0
423,-60.35794526338577,0.1728391945362091,13.44,97.5,57.7,0.0
424,-61.70863997936249,0.10925949364900589,13.99,96.2,57.7,0.0
425,-63.439689457416534,0.09298117458820343,13.84,96.0,57.8,0.0
426,-66.24749764800072,0.24094904959201813,13.64,95.7,57.8,0.0
427,-60.08313739299774,0.35361018776893616,14.37,97.6,57.8,0.0
428,-64.97642278671265,0.5266807675361633,9.73,92.3,57.8,0.0
429,-66.24749764800072,0.12552882730960846,11.3,97.8,57.8,0.0
430,-61.82566684484482,0.9795413613319397,12.86,97.9,57.8,0.0
431,-66.24749764800072,0.1611228734254837,10.68,96.5,57.8,0.0
432,-60.08313739299774,0.07150272279977798,10.95,95.8,57.8,0.0
433,-60.35794526338577,0.2329026609659195,10.08,97.1,57.8,0.0
434,-63.397277384996414,0.46086928248405457,12.55,94.7,57.9,0.0
435,-61.630089074373245,0.24612490832805634,10.85,93.2,57.9,0.0
436,-61.82566684484482,0.18091176450252533,9.05,94.3,57.9,0.0
437,-68.86970490217209,0.8762882351875305,13.99,97.0,57.9,0.0
438,-64.97642278671265,0.41592395305633545,10.32,96.0,57.9,0.0
439,-66.24749764800072,0.12018190324306488,12.02,96.7,57.9,0.0
440,-60.35794526338577,0.6835666298866272,12.31,95.7,58.0,0.0
441,-60.35794526338577,0.31330588459968567,13.21,98.4,58.0,0.0
442,-60.08313739299774,0.2149779498577118,11.76,97.1,58.0,0.0
443,-61.019568264484406,0.27053603529930115,8.64,93.5,58.0,0.0
444,-60.08313739299774,0.18001312017440796,8.81,94.2,58.0,0.0
445,-68.9998220205307,1.037993311882019,9.94,96.2,58.0,0.0
446,-68.75027304887772,0.7818883061408997,9.74,95.4,58.0,0.0
447,-64.97642278671265,1.5007141828536987,10.66,95.9,58.0,0.0
448,-68.46107572317123,0.4450635313987732,10.13,94.4,58.1,0.0
449,-64.97642278671265,0.23447632789611816,11.76,98.5,58.1,0.0
450,-64.97642278671265,0.15808452665805817,16.06,98.4,58.1,0.0
451,-66.24749764800072,0.08552225679159164,12.4,95.9,58.1,0.0
452,-60.08313739299774,0.04447565972805023,10.68,93.0,58.1,0.0
453,-70.19861054420471,1.5475091934204102,11.76,97.9,58.1,0.0
454,-66.24749764800072,0.1904631406068802,12.76,96.8,58.1,0.0
455,-67.41490763425827,0.5754896998405457,13.31,95.0,58.1,0.0
456,-61.82566684484482,0.267365038394928,12.0,94.8,58.2,0.0
457,-61.82566684484482,0.5322040319442749,14.52,96.7,58.2,0.0
458,-71.2017235159874,1.1293967962265015,13.52,96.7,58.2,0.0
459,-68.03262490034103,0.9480066895484924,13.96,96.1,58.2,0.0
460,-64.71567529439926,1.1477817296981812,13.45,95.9,58.2,0.0
461,-63.469994723796844,0.5729796290397644,14.23,96.3,58.1,0.0
462,-70.19861054420471,1.6382381916046143,15.26,97.9,59.0,0.0
463,-64.71567529439926,0.38703978061676025,14.01,99.7,59.4,0.0
464,-63.58006012439728,0.2939997613430023,12.74,99.4,59.5,0.0
465,-64.71567529439926,0.269545316696167,9.76,97.3,59.4,0.0
466,-64.97642278671265,0.2018154263496399,13.24,97.4,59.4,0.0
467,-63.469994723796844,0.2864325940608978,15.49,98.3,60.2,0.0
468,-64.71567529439926,0.3214235305786133,16.92,99.6,60.4,0.0
469,-66.24749764800072,0.31635016202926636,15.53,99.7,60.7,0.0
470,-61.019568264484406,1.850614070892334,14.16,98.8,61.5,0.0
471,-70.3546571135521,0.4383889138698578,13.1,95.8,61.3,0.0
472,-62.582216680049896,0.1908753365278244,13.78,96.2,61.3,0.0
473,-60.35794526338577,0.04468965902924538,14.78,99.0,60.3,0.0
474,-66.24749764800072,0.22617970407009125,12.99,95.3,60.3,0.0
475,-60.08313739299774,1.4610040187835693,13.49,96.0,60.3,0.0
476,-60.08313739299774,0.08734831213951111,14.55,97.1,60.2,0.0
477,-62.582216680049896,0.9472423195838928,14.02,94.4,60.9,0.0
478,-62.582216680049896,0.14671379327774048,14.4,96.5,61.4,0.0
479,-62.582216680049896,0.2802915871143341,14.41,99.2,61.3,0.0
480,-60.08313739299774,0.045629870146512985,11.91,96.5,61.3,0.0
481,-62.582216680049896,0.2509556710720062,10.93,97.1,61.3,0.0
482,-60.35794526338577,0.020701218396425247,14.17,98.8,61.3,0.0
483,-70.19861054420471,1.3067289590835571,11.07,97.8,61.3,0.0
484,-62.582216680049896,0.14710362255573273,11.03,96.6,61.3,0.0
485,-65.23556005954742,0.19294658303260803,14.53,98.3,61.3,0.0
486,-66.24749764800072,0.029613666236400604,11.59,95.2,61.3,0.0
487,-60.35794526338577,0.25345557928085327,15.13,98.5,61.3,0.0
488,-60.08313739299774,0.28634971380233765,12.66,99.0,61.5,0.0
489,-60.08313739299774,0.3101043701171875,13.72,96.8,61.5,0.0
490,-60.35794526338577,0.30620142817497253,13.48,96.0,61.5,0.0
491,-67.980584025383,0.48615965247154236,15.23,97.0,61.5,0.0
492,-61.82566684484482,0.49927181005477905,12.64,97.0,61.5,0.0
493,-60.08313739299774,0.11151495575904846,13.67,97.4,61.6,0.0
494,-61.82566684484482,0.30803096294403076,12.78,97.8,61.6,0.0
495,-66.24749764800072,0.13502493500709534,10.29,96.1,61.6,0.0
496,-65.73270934820175,0.7407674789428711,13.55,97.1,61.6,0.0
497,-60.35794526338577,0.22081124782562256,10.9,97.1,61.7,0.0
498,-66.24749764800072,1.211476445198059,14.1,98.5,61.7,0.0
499,-66.24749764800072,0.29773855209350586,11.68,97.3,61.7,0.0
500,-61.82566684484482,0.7152698040008545,14.17,97.4,61.7,0.0
501,-60.35794526338577,0.09513519704341888,12.71,95.3,61.8,0.0
502,-68.86970490217209,1.8649758100509644,12.09,93.8,61.7,0.0
503,-64.97642278671265,0.2757068872451782,9.16,94.7,61.8,0.0
504,-64.97642278671265,0.840763509273529,14.84,97.4,61.8,0.0
505,-60.35794526338577,1.0646978616714478,14.42,97.3,61.8,0.0
506,-60.08313739299774,0.19897998869419098,13.08,96.3,61.9,0.0
507,-60.08313739299774,0.712824821472168,12.53,96.9,61.9,0.0
508,-62.582216680049896,0.17486532032489777,13.55,96.7,61.9,0.0
509,-60.35794526338577,0.9485843181610107,12.1,97.2,61.9,0.0
510,-61.82566684484482,0.07277742773294449,12.25,96.0,61.9,0.0
511,-60.08313739299774,0.21398377418518066,9.43,96.2,61.9,0.0
512,-66.24749764800072,0.18557575345039368,9.61,94.5,61.9,0.0
513,-61.82566684484482,1.2314199209213257,14.21,98.1,61.9,0.0
514,-64.97642278671265,0.13846732676029205,14.16,95.7,62.0,0.0
515,-61.82566684484482,0.5665379762649536,12.31,98.3,62.0,0.0
516,-66.24749764800072,0.7997294068336487,9.46,93.0,62.0,0.0
517,-68.86970490217209,0.4687306582927704,9.28,94.6,62.4,0.0
518,-65.73270934820175,1.5194212198257446,15.82,97.8,62.3,0.0
519,-61.82566684484482,0.9614128470420837,16.22,98.7,63.6,0.0
520,-68.86970490217209,0.5585772395133972,15.44,96.8,62.6,0.0
521,-68.86970490217209,0.18597382307052612,13.16,99.6,63.5,0.0
522,-61.82566684484482,1.0503631830215454,11.41,99.0,64.0,0.0
523,-66.24749764800072,0.38219189643859863,12.83,99.6,63.5,0.0
524,-66.24749764800072,0.24355483055114746,15.95,96.1,63.6,0.0
525,-64.97642278671265,0.29984450340270996,15.27,99.0,64.2,0.0
526,-60.35794526338577,0.14851965010166168,15.54,99.9,64.1,0.0
527,-66.24749764800072,1.113054871559143,12.56,98.0,64.0,0.0
528,-64.97642278671265,0.08783689886331558,14.94,96.7,63.8,0.0
529,-61.82566684484482,1.0598292350769043,15.6,97.9,64.2,0.0
530,-61.82566684484482,0.1507769227027893,10.1,96.9,64.3,0.0
531,-64.97642278671265,0.6656354069709778,10.81,97.6,64.3,0.0
532,-64.97642278671265,0.047516170889139175,10.9,98.8,64.4,0.0
533,-61.82566684484482,0.5561184883117676,11.87,96.6,64.4,0.0
534,-65.73270934820175,0.1439926028251648,12.59,97.3,64.3,0.0
535,-65.73270934820175,0.08324266970157623,11.68,97.2,64.3,0.0
536,-65.49444824457169,0.10386863350868225,13.17,98.1,64.3,0.0
537,-68.86970490217209,0.15588563680648804,14.01,96.2,64.3,0.0
538,-68.86970490217209,0.11581174284219742,9.09,90.7,64.3,0.0
539,-65.73270934820175,0.05163966119289398,12.39,98.8,64.3,0.0
540,-61.82566684484482,0.3420872092247009,13.98,98.0,64.4,0.0
541,-61.82566684484482,0.3261551558971405,12.53,96.6,64.4,0.0
542,-65.73270934820175,0.07678268849849701,13.68,98.6,64.5,0.0
543,-68.86970490217209,0.11722283810377121,13.27,96.4,64.5,0.0
544,-64.97642278671265,0.2044118046760559,10.69,95.2,64.5,0.0
545,-64.97642278671265,0.07776559889316559,10.52,98.7,64.5,0.0
546,-64.97642278671265,0.1333276927471161,13.55,93.6,64.6,0.0
547,-61.82566684484482,0.21569932997226715,8.48,96.2,64.5,0.0
548,-66.24749764800072,0.3869616389274597,12.77,98.1,64.6,0.0
549,-66.24749764800072,0.2658228576183319,13.48,97.5,64.6,0.0
550,-64.97642278671265,0.03442821651697159,10.66,98.0,64.6,0.0
551,-61.82566684484482,0.568833589553833,12.62,98.3,64.6,0.0
552,-61.82566684484482,0.10957957804203033,10.43,98.1,64.7,0.0
553,-68.86970490217209,0.4811288118362427,9.92,94.1,64.7,0.0
554,-68.86970490217209,0.5775460004806519,11.01,96.2,64.7,0.0
555,-65.73270934820175,0.25705280900001526,13.77,95.6,64.7,0.0
556,-68.86970490217209,0.7304323315620422,12.51,95.3,64.7,0.0
557,-68.86970490217209,0.23551194369792938,10.25,95.7,64.7,0.0
558,-68.86970490217209,0.5554875731468201,11.53,95.8,64.7,0.0
559,-65.73270934820175,0.0796542689204216,11.71,98.9,64.7,0.0
560,-65.49444824457169,0.21454066038131714,14.99,99.0,64.7,0.0
561,-65.93713635206223,0.22724419832229614,14.46,95.5,64.7,0.0
562,-65.73270934820175,0.06395576894283295,10.41,94.7,64.8,0.0
563,-64.97642278671265,0.11452335864305496,12.91,98.9,64.8,0.0
564,-61.82566684484482,0.17790348827838898,11.67,97.1,64.8,0.0
565,-64.97642278671265,0.09195291996002197,16.01,97.7,64.8,0.0
566,-65.73270934820175,0.2203681617975235,13.87,95.5,64.9,0.0
567,-61.82566684484482,0.16300880908966064,10.04,95.9,64.9,0.0
568,-61.82566684484482,0.04049505293369293,11.59,97.6,64.9,0.0
569,-68.86970490217209,0.5287784337997437,11.05,97.4,64.9,0.0
570,-61.82566684484482,1.4661167860031128,12.06,96.2,65.0,0.0
571,-61.82566684484482,0.045752957463264465,11.39,96.9,65.0,0.0
572,-68.86970490217209,2.070590019226074,13.21,97.9,65.0,0.0
573,-64.97642278671265,0.6031467318534851,10.53,97.3,65.0,0.0
574,-68.86970490217209,0.6122791171073914,13.83,97.3,65.0,0.0
575,-61.82566684484482,1.7052518129348755,9.63,96.8,65.0,0.0
576,-61.82566684484482,0.10968199372291565,11.14,97.9,65.1,0.0
577,-61.82566684484482,0.45083972811698914,10.32,94.6,65.1,0.0
578,-64.97642278671265,0.19697920978069305,12.01,95.9,65.1,0.0
579,-64.71567529439926,0.7665119767189026,14.87,95.5,65.0,0.0
580,-60.35794526338577,0.08234205096960068,13.39,94.7,65.0,0.0
581,-64.97642278671265,1.1418825387954712,13.74,96.8,65.0,0.0
582,-64.97642278671265,0.2587154805660248,9.99,97.4,65.1,0.0
583,-68.86970490217209,0.7857964038848877,10.34,97.9,65.0,0.0
584,-68.86970490217209,1.10137939453125,11.33,97.2,65.0,0.0
585,-68.86970490217209,0.14206814765930176,13.11,95.6,65.0,0.0
586,-65.73270934820175,0.08998221904039383,12.1,94.9,65.0,0.0
587,-65.73270934820175,0.13696545362472534,12.47,96.3,65.0,0.0
588,-68.86970490217209,0.06161913648247719,9.78,94.0,65.0,0.0
589,-61.82566684484482,0.28735029697418213,9.15,96.8,65.0,0.0
590,-61.82566684484482,0.3936384618282318,12.29,96.2,65.1,0.0
591,-68.86970490217209,0.1380428820848465,11.38,96.0,65.1,0.0
592,-61.82566684484482,1.3083701133728027,13.08,97.0,65.1,0.0
593,-64.97642278671265,0.08962242305278778,10.96,96.7,65.1,0.0
594,-61.82566684484482,0.11786356568336487,10.99,94.6,65.1,0.0
595,-61.82566684484482,0.06921876221895218,11.68,95.4,65.2,0.0
596,-66.24749764800072,0.11583173274993896,14.43,98.0,65.2,0.0
597,-64.97642278671265,0.5178020000457764,12.81,96.4,65.2,0.0
598,-66.24749764800072,0.19326607882976532,11.29,94.7,65.3,0.0
599,-66.24749764800072,0.08596021682024002,12.15,99.1,65.3,0.0
600,-66.24749764800072,0.051974572241306305,12.83,98.0,65.3,0.0
601,-66.24749764800072,0.031981512904167175,10.13,98.4,65.3,0.0
602,-64.97642278671265,0.11853011697530746,14.41,95.5,65.7,0.0
603,-60.35794526338577,0.15645760297775269,13.89,96.4,65.7,0.0
604,-66.24749764800072,0.46492040157318115,9.49,95.0,65.5,0.0
605,-60.35794526338577,0.22361227869987488,10.37,96.8,65.8,0.0
606,-60.35794526338577,0.1566356122493744,10.18,96.8,65.8,0.0
607,-64.97642278671265,0.08168017864227295,12.92,96.8,65.8,0.0
608,-60.08313739299774,0.5382637977600098,13.48,98.4,65.8,0.0
609,-62.582216680049896,0.42778798937797546,14.01,96.6,65.8,0.0
610,-60.08313739299774,0.053022291511297226,11.12,95.0,65.9,0.0
611,-60.08313739299774,0.14357644319534302,12.65,97.4,65.9,0.0
612,-60.08313739299774,0.06719329953193665,13.45,97.4,65.9,0.0
613,-60.35794526338577,0.07324576377868652,10.71,98.4,66.0,0.0
614,-60.35794526338577,0.06339488923549652,10.87,97.1,65.9,0.0
615,-60.35794526338577,0.04311869293451309,11.08,99.2,65.9,0.0
616,-60.35794526338577,0.08684199303388596,15.98,98.0,65.9,0.0
617,-60.08313739299774,0.04122172296047211,13.85,96.0,65.9,0.0
618,-66.24749764800072,0.09793516993522644,12.73,95.3,65.9,0.0
619,-61.82566684484482,0.46375077962875366,12.92,95.5,65.9,0.0
620,-68.86970490217209,0.3028582036495209,14.62,96.6,65.9,0.0
621,-61.82566684484482,0.40690577030181885,11.37,95.1,65.9,0.0
622,-61.82566684484482,0.25354430079460144,13.4,93.9,66.0,0.0
623,-64.97642278671265,0.3530334532260895,13.86,94.6,66.0,0.0
624,-61.82566684484482,0.2361123263835907,13.44,98.5,66.0,0.0
625,-65.73270934820175,0.14234130084514618,13.82,94.9,66.0,0.0
626,-65.49444824457169,0.0346766859292984,13.96,97.4,66.0,0.0
627,-68.86970490217209,0.11362263560295105,12.15,97.5,66.0,0.0
628,-65.49444824457169,0.1848244071006775,9.58,97.6,66.0,0.0
629,-65.49444824457169,0.18854130804538727,10.87,94.8,66.0,0.0
630,-65.49444824457169,0.159344881772995,14.13,98.5,66.0,0.0
631,-65.93713635206223,0.13324856758117676,9.13,94.6,66.1,0.0
632,-68.86970490217209,0.20014198124408722,10.98,99.2,66.1,0.0
633,-68.03262490034103,0.4368939697742462,13.79,96.4,66.0,0.0
634,-68.86970490217209,0.5313838124275208,12.93,95.6,66.1,0.0
635,-68.86970490217209,0.18671797215938568,13.31,99.3,66.1,0.0
636,-61.82566684484482,0.6563714146614075,9.74,96.4,66.2,0.0
637,-61.82566684484482,0.4669767916202545,9.86,96.5,66.1,0.0
638,-61.82566684484482,0.45653125643730164,11.57,95.7,66.2,0.0
639,-61.82566684484482,0.3289474546909332,10.02,95.7,66.2,0.0
640,-64.97642278671265,0.09216511249542236,14.51,96.9,66.6,0.0
641,-66.24749764800072,0.13851918280124664,14.75,97.5,66.7,0.0
642,-66.24749764800072,0.25531822443008423,11.89,98.1,66.7,0.0
643,-66.24749764800072,0.09091859310865402,13.67,97.0,66.8,0.0
644,-60.35794526338577,0.1652039736509323,10.72,97.8,66.7,0.0
645,-66.24749764800072,0.6717343926429749,13.02,99.7,66.7,0.0
646,-66.24749764800072,0.17332440614700317,10.18,95.7,66.8,0.0
647,-66.24749764800072,0.5183048248291016,10.81,99.1,66.7,0.0
648,-60.35794526338577,0.11485794186592102,11.99,98.1,66.8,0.0
649,-60.35794526338577,0.7533726692199707,12.11,95.8,66.8,0.0
650,-60.35794526338577,0.11015918850898743,9.78,93.5,66.8,0.0
651,-66.24749764800072,0.7139448523521423,13.39,95.7,66.9,0.0
652,-66.24749764800072,0.9905402064323425,11.75,97.1,66.9,0.0
653,-60.35794526338577,0.2746308147907257,12.25,98.5,66.8,0.0
654,-60.35794526338577,0.873952329158783,11.01,97.1,66.9,0.0
655,-60.35794526338577,0.6184350848197937,12.35,96.9,66.9,0.0
656,-60.08313739299774,0.24203525483608246,6.87,89.3,63.1,0.0
657,-60.35794526338577,0.20766985416412354,5.39,59.7,57.3,0.0
