Ep 622 | Reward:     68.6 | CriticLoss:   3.9190 | ActorLoss:  -0.0194
Ep 623 | Reward:     79.2 | CriticLoss:   3.2052 | ActorLoss:  -0.0188
Ep 624 | Reward:     69.9 | CriticLoss:   4.4456 | ActorLoss:  -0.0201
Ep 625 | Reward:     75.4 | CriticLoss:   4.2444 | ActorLoss:  -0.0195
Ep 626 | Reward:     26.7 | CriticLoss:   6.5223 | ActorLoss:  -0.0171
Ep 627 | Reward:      8.3 | CriticLoss:   3.6592 | ActorLoss:  -0.0163
Ep 628 | Reward:     74.4 | CriticLoss:   1.7455 | ActorLoss:  -0.0193
Ep 629 | Reward:     62.0 | CriticLoss:   4.3815 | ActorLoss:  -0.0195
Ep 630 | Reward:    -20.3 | CriticLoss:   5.3821 | ActorLoss:  -0.0167
Ep 631 | Reward:     39.8 | CriticLoss:   8.9899 | ActorLoss:  -0.0180
Ep 632 | Reward:     64.6 | CriticLoss:   4.3797 | ActorLoss:  -0.0194
Ep 633 | Reward:     64.4 | CriticLoss:   3.0042 | ActorLoss:  -0.0217
Ep 634 | Reward:     77.5 | CriticLoss:   2.2421 | ActorLoss:  -0.0194
Ep 635 | Reward:     85.9 | CriticLoss:   1.8726 | ActorLoss:  -0.0199
Ep 636 | Reward:     76.4 | CriticLoss:   5.9672 | ActorLoss:  -0.0173
Ep 637 | Reward:     36.4 | CriticLoss:   3.6046 | ActorLoss:  -0.0179
Ep 638 | Reward:     67.0 | CriticLoss:   2.7172 | ActorLoss:  -0.0198
Ep 639 | Reward:    100.5 | CriticLoss:   4.7866 | ActorLoss:  -0.0206
Ep 640 | Reward:     87.5 | CriticLoss:   2.5836 | ActorLoss:  -0.0210
Ep 641 | Reward:     33.5 | CriticLoss:   3.9333 | ActorLoss:  -0.0188
Ep 642 | Reward:     80.9 | CriticLoss:   4.3710 | ActorLoss:  -0.0200
Ep 643 | Reward:     70.6 | CriticLoss:   1.8678 | ActorLoss:  -0.0192
Ep 644 | Reward:     74.1 | CriticLoss:   6.4098 | ActorLoss:  -0.0236
Ep 645 | Reward:     71.4 | CriticLoss:   1.1246 | ActorLoss:  -0.0202
Ep 646 | Reward:     62.1 | CriticLoss:   3.5700 | ActorLoss:  -0.0200
Ep 647 | Reward:     66.9 | CriticLoss:   0.9620 | ActorLoss:  -0.0211
Ep 648 | Reward:     23.3 | CriticLoss:   1.6522 | ActorLoss:  -0.0182
Ep 649 | Reward:     73.8 | CriticLoss:   2.3319 | ActorLoss:  -0.0214
Ep 650 | Reward:     83.9 | CriticLoss:   5.4664 | ActorLoss:  -0.0207
Ep 651 | Reward:     75.1 | CriticLoss:   5.3718 | ActorLoss:  -0.0222
Ep 652 | Reward:     65.2 | CriticLoss:   2.1512 | ActorLoss:  -0.0245
Ep 653 | Reward:     70.2 | CriticLoss:   2.8158 | ActorLoss:  -0.0212
Ep 654 | Reward:     58.7 | CriticLoss:   2.2726 | ActorLoss:  -0.0210
Ep 655 | Reward:     77.5 | CriticLoss:   3.6857 | ActorLoss:  -0.0218
Ep 656 | Reward:     59.3 | CriticLoss:   2.1377 | ActorLoss:  -0.0193
Ep 657 | Reward:     73.4 | CriticLoss:   1.9356 | ActorLoss:  -0.0213
Ep 658 | Reward:     64.1 | CriticLoss:   2.4118 | ActorLoss:  -0.0196
Ep 659 | Reward:     53.7 | CriticLoss:   2.7173 | ActorLoss:  -0.0199
Ep 660 | Reward:     76.0 | CriticLoss:   2.7783 | ActorLoss:  -0.0202
Ep 661 | Reward:     73.0 | CriticLoss:   5.3906 | ActorLoss:  -0.0212
Ep 662 | Reward:     59.6 | CriticLoss:   2.8887 | ActorLoss:  -0.0202
Ep 663 | Reward:     81.1 | CriticLoss:   5.0970 | ActorLoss:  -0.0207
Ep 664 | Reward:     72.7 | CriticLoss:   1.8452 | ActorLoss:  -0.0233
Ep 665 | Reward:     66.9 | CriticLoss:   2.3999 | ActorLoss:  -0.0209
Ep 666 | Reward:     79.5 | CriticLoss:   3.9129 | ActorLoss:  -0.0250
Ep 667 | Reward:     46.3 | CriticLoss:   2.3564 | ActorLoss:  -0.0229
Ep 668 | Reward:     53.0 | CriticLoss:   4.7547 | ActorLoss:  -0.0224
Ep 669 | Reward:     48.3 | CriticLoss:   3.9769 | ActorLoss:  -0.0182
Ep 670 | Reward:     74.9 | CriticLoss:   2.0481 | ActorLoss:  -0.0221
Ep 671 | Reward:      8.6 | CriticLoss:   3.9819 | ActorLoss:  -0.0182
Ep 672 | Reward:     93.2 | CriticLoss:   6.6827 | ActorLoss:  -0.0214
Ep 673 | Reward:     35.3 | CriticLoss:   2.9094 | ActorLoss:  -0.0204
Ep 674 | Reward:     11.5 | CriticLoss:   2.0764 | ActorLoss:  -0.0187
Ep 675 | Reward:     89.9 | CriticLoss:   4.1484 | ActorLoss:  -0.0201
Ep 676 | Reward:     76.6 | CriticLoss:   3.8711 | ActorLoss:  -0.0204
Ep 677 | Reward:     55.4 | CriticLoss:   3.6005 | ActorLoss:  -0.0208
Ep 678 | Reward:      9.3 | CriticLoss:   2.9927 | ActorLoss:  -0.0166
Ep 679 | Reward:     72.0 | CriticLoss:   6.2725 | ActorLoss:  -0.0232
Ep 680 | Reward:     17.7 | CriticLoss:   2.8088 | ActorLoss:  -0.0181
Ep 681 | Reward:     60.8 | CriticLoss:   2.3174 | ActorLoss:  -0.0268
Ep 682 | Reward:     62.6 | CriticLoss:   6.5995 | ActorLoss:  -0.0213
Ep 683 | Reward:     59.2 | CriticLoss:   3.9236 | ActorLoss:  -0.0246
Ep 684 | Reward:     65.5 | CriticLoss:   3.5905 | ActorLoss:  -0.0211
Ep 685 | Reward:     80.0 | CriticLoss:   6.1545 | ActorLoss:  -0.0243
Ep 686 | Reward:     69.6 | CriticLoss:   2.8264 | ActorLoss:  -0.0249
Ep 687 | Reward:     54.4 | CriticLoss:   3.7713 | ActorLoss:  -0.0218
Ep 688 | Reward:     54.4 | CriticLoss:   3.6136 | ActorLoss:  -0.0256
Ep 689 | Reward:    116.8 | CriticLoss:  10.7442 | ActorLoss:  -0.0277
Ep 690 | Reward:     33.6 | CriticLoss:   7.6200 | ActorLoss:  -0.0234
Ep 691 | Reward:     32.8 | CriticLoss:  11.6077 | ActorLoss:  -0.0245
Ep 692 | Reward:     54.3 | CriticLoss:   4.5032 | ActorLoss:  -0.0255
Ep 693 | Reward:     76.4 | CriticLoss:   4.0051 | ActorLoss:  -0.0248
Ep 694 | Reward:     75.4 | CriticLoss:   2.2297 | ActorLoss:  -0.0198
Ep 695 | Reward:     68.0 | CriticLoss:   2.4307 | ActorLoss:  -0.0241
Ep 696 | Reward:     57.7 | CriticLoss:   4.3779 | ActorLoss:  -0.0275
Ep 697 | Reward:     25.3 | CriticLoss:   1.0499 | ActorLoss:  -0.0240
Ep 698 | Reward:     78.4 | CriticLoss:   2.9646 | ActorLoss:  -0.0277
Ep 699 | Reward:     70.4 | CriticLoss:   2.3200 | ActorLoss:  -0.0237
Ep 700 | Reward:     75.3 | CriticLoss:   2.7755 | ActorLoss:  -0.0307
Ep 701 | Reward:     62.9 | CriticLoss:   4.1444 | ActorLoss:  -0.0257
Ep 702 | Reward:     69.2 | CriticLoss:   3.8055 | ActorLoss:  -0.0213
Ep 703 | Reward:     71.1 | CriticLoss:   2.5836 | ActorLoss:  -0.0260
Ep 704 | Reward:     72.6 | CriticLoss:   1.8826 | ActorLoss:  -0.0256
Ep 705 | Reward:     68.9 | CriticLoss:   6.8852 | ActorLoss:  -0.0225
Ep 706 | Reward:     70.8 | CriticLoss:   3.1005 | ActorLoss:  -0.0244
Ep 707 | Reward:     58.5 | CriticLoss:   2.5656 | ActorLoss:  -0.0266
Ep 708 | Reward:     73.0 | CriticLoss:   4.6452 | ActorLoss:  -0.0268
Ep 709 | Reward:     67.5 | CriticLoss:   3.5763 | ActorLoss:   0.0020
Ep 710 | Reward:     82.3 | CriticLoss:   8.4787 | ActorLoss:  -0.0137
Ep 711 | Reward:     68.5 | CriticLoss:   1.6682 | ActorLoss:  -0.0293
Ep 712 | Reward:     63.5 | CriticLoss:   1.5019 | ActorLoss:  -0.0166
Ep 713 | Reward:     51.2 | CriticLoss:   3.1372 | ActorLoss:  -0.0265
Ep 714 | Reward:     57.6 | CriticLoss:   3.2415 | ActorLoss:   0.0602
Ep 715 | Reward:     63.1 | CriticLoss:   2.3120 | ActorLoss:  -0.0340
Ep 716 | Reward:     35.2 | CriticLoss:   3.9627 | ActorLoss:  -0.0295
Ep 717 | Reward:     93.9 | CriticLoss:   8.4830 | ActorLoss:   0.0092
Ep 718 | Reward:     78.1 | CriticLoss:   4.9136 | ActorLoss:   0.0636
Ep 719 | Reward:     37.0 | CriticLoss:   2.8223 | ActorLoss:   0.0716
Ep 720 | Reward:     66.8 | CriticLoss:   2.2534 | ActorLoss:   0.1452
Ep 721 | Reward:     79.0 | CriticLoss:   6.8148 | ActorLoss:  -0.0066
Ep 722 | Reward:     64.9 | CriticLoss:   2.6992 | ActorLoss:  -0.0210
Ep 723 | Reward:     58.2 | CriticLoss:   1.7968 | ActorLoss:  -0.0240
Ep 724 | Reward:     54.1 | CriticLoss:   2.4567 | ActorLoss:  -0.0265
Ep 725 | Reward:     64.9 | CriticLoss:   2.1363 | ActorLoss:  -0.0208
Ep 726 | Reward:     69.3 | CriticLoss:   4.0488 | ActorLoss:   0.2296
Ep 727 | Reward:     86.9 | CriticLoss:   6.5973 | ActorLoss:  -0.0282
Ep 728 | Reward:     39.0 | CriticLoss:   6.2469 | ActorLoss:  -0.0216
Ep 729 | Reward:     60.4 | CriticLoss:   5.3614 | ActorLoss:  -0.0139
Ep 730 | Reward:     49.1 | CriticLoss:   2.0952 | ActorLoss:  -0.0181
Ep 731 | Reward:     57.2 | CriticLoss:   5.9337 | ActorLoss:  -0.0216
Ep 732 | Reward:     54.9 | CriticLoss:   5.4279 | ActorLoss:  -0.0212
Ep 733 | Reward:     73.3 | CriticLoss:   1.7753 | ActorLoss:  -0.0232
Ep 734 | Reward:     87.4 | CriticLoss:   4.9147 | ActorLoss:  -0.0199
Ep 735 | Reward:     65.7 | CriticLoss:   3.9983 | ActorLoss:  -0.0218
Ep 736 | Reward:     66.7 | CriticLoss:   2.5695 | ActorLoss:  -0.0265
Ep 737 | Reward:     41.6 | CriticLoss:   1.0679 | ActorLoss:  -0.0187
Ep 738 | Reward:     46.2 | CriticLoss:   1.4578 | ActorLoss:  -0.0201
Ep 739 | Reward:     73.8 | CriticLoss:   3.6058 | ActorLoss:  -0.0204
Ep 740 | Reward:     45.3 | CriticLoss:   4.3465 | ActorLoss:  -0.0189
Ep 741 | Reward:     71.4 | CriticLoss:   2.6063 | ActorLoss:  -0.0227
Ep 742 | Reward:     74.6 | CriticLoss:   4.4323 | ActorLoss:  -0.0235
Ep 743 | Reward:     73.4 | CriticLoss:   3.0806 | ActorLoss:  -0.0221
Ep 744 | Reward:     51.0 | CriticLoss:   5.5091 | ActorLoss:  -0.0205
Ep 745 | Reward:     75.8 | CriticLoss:   4.9643 | ActorLoss:  -0.0215
Ep 746 | Reward:     89.7 | CriticLoss:   7.1838 | ActorLoss:  -0.0218
Ep 747 | Reward:     88.4 | CriticLoss:   3.1724 | ActorLoss:  -0.0201
Ep 748 | Reward:     76.4 | CriticLoss:   3.6599 | ActorLoss:  -0.0249
Ep 749 | Reward:     91.8 | CriticLoss:  10.1794 | ActorLoss:  -0.0192
Ep 750 | Reward:     75.1 | CriticLoss:   3.1054 | ActorLoss:  -0.0199
Ep 751 | Reward:     98.3 | CriticLoss:   5.3513 | ActorLoss:  -0.0246
Ep 752 | Reward:     72.8 | CriticLoss:   1.8726 | ActorLoss:  -0.0218
Ep 753 | Reward:     52.1 | CriticLoss:   1.5099 | ActorLoss:  -0.0194
Ep 754 | Reward:     86.3 | CriticLoss:   4.5720 | ActorLoss:  -0.0215
Ep 755 | Reward:     76.2 | CriticLoss:   2.0450 | ActorLoss:  -0.0226
Ep 756 | Reward:     89.7 | CriticLoss:   1.9798 | ActorLoss:  -0.0230
Ep 757 | Reward:     92.7 | CriticLoss:   3.1716 | ActorLoss:  -0.0218
Ep 758 | Reward:     61.7 | CriticLoss:   2.3447 | ActorLoss:  -0.0217
Ep 759 | Reward:     74.6 | CriticLoss:   4.0460 | ActorLoss:  -0.0233
Ep 760 | Reward:     47.9 | CriticLoss:   1.4962 | ActorLoss:  -0.0216
Ep 761 | Reward:     81.9 | CriticLoss:   2.3277 | ActorLoss:  -0.0223
Ep 762 | Reward:     81.2 | CriticLoss:   1.3566 | ActorLoss:  -0.0235
Ep 763 | Reward:     67.0 | CriticLoss:   1.9200 | ActorLoss:  -0.0225
Ep 764 | Reward:     76.3 | CriticLoss:   3.9416 | ActorLoss:  -0.0202
Ep 765 | Reward:     72.9 | CriticLoss:   2.7007 | ActorLoss:  -0.0191
Ep 766 | Reward:     60.0 | CriticLoss:   5.1510 | ActorLoss:  -0.0231
Ep 767 | Reward:     69.6 | CriticLoss:   4.7257 | ActorLoss:  -0.0226
Ep 768 | Reward:     84.1 | CriticLoss:   4.5541 | ActorLoss:  -0.0235
Ep 769 | Reward:     89.0 | CriticLoss:   3.5284 | ActorLoss:  -0.0216
Ep 770 | Reward:     88.4 | CriticLoss:   4.0999 | ActorLoss:  -0.0214
Ep 771 | Reward:     54.8 | CriticLoss:   4.8599 | ActorLoss:  -0.0216
Ep 772 | Reward:     77.1 | CriticLoss:   4.3356 | ActorLoss:  -0.0231
Ep 773 | Reward:     70.3 | CriticLoss:   2.6658 | ActorLoss:  -0.0218
Ep 774 | Reward:     89.9 | CriticLoss:   6.4324 | ActorLoss:  -0.0206
Ep 775 | Reward:     93.2 | CriticLoss:   6.0477 | ActorLoss:  -0.0218
Ep 776 | Reward:     91.8 | CriticLoss:   5.9427 | ActorLoss:  -0.0214
Ep 777 | Reward:     91.3 | CriticLoss:   2.0566 | ActorLoss:  -0.0217
Ep 778 | Reward:     93.6 | CriticLoss:   2.3964 | ActorLoss:  -0.0201
Ep 779 | Reward:     72.3 | CriticLoss:   2.6955 | ActorLoss:  -0.0209
Ep 780 | Reward:     55.9 | CriticLoss:   6.3778 | ActorLoss:  -0.0222
Ep 781 | Reward:     86.7 | CriticLoss:   3.9330 | ActorLoss:  -0.0205
Ep 782 | Reward:     53.9 | CriticLoss:   1.8417 | ActorLoss:  -0.0208
Ep 783 | Reward:     59.3 | CriticLoss:   2.4655 | ActorLoss:  -0.0210
Ep 784 | Reward:     73.4 | CriticLoss:   1.9211 | ActorLoss:  -0.0218
Ep 785 | Reward:     19.4 | CriticLoss:   4.6859 | ActorLoss:  -0.0167
Ep 786 | Reward:     72.4 | CriticLoss:   2.5002 | ActorLoss:  -0.0218
Ep 787 | Reward:     79.0 | CriticLoss:   1.4589 | ActorLoss:  -0.0228
Ep 788 | Reward:     76.9 | CriticLoss:   2.9356 | ActorLoss:  -0.0184
Ep 789 | Reward:     71.2 | CriticLoss:   4.4529 | ActorLoss:  -0.0192
Ep 790 | Reward:     72.9 | CriticLoss:   1.6355 | ActorLoss:  -0.0241
Ep 791 | Reward:     72.9 | CriticLoss:   1.6238 | ActorLoss:  -0.0218
Ep 792 | Reward:     76.9 | CriticLoss:   3.2396 | ActorLoss:  -0.0200
Ep 793 | Reward:     77.9 | CriticLoss:   0.9173 | ActorLoss:  -0.0233
Ep 794 | Reward:     48.8 | CriticLoss:   2.0435 | ActorLoss:  -0.0239
Ep 795 | Reward:     72.9 | CriticLoss:   2.8057 | ActorLoss:  -0.0191
Ep 796 | Reward:     91.0 | CriticLoss:   4.0754 | ActorLoss:  -0.0204
Ep 797 | Reward:     60.9 | CriticLoss:   5.5877 | ActorLoss:  -0.0233
Ep 798 | Reward:     50.8 | CriticLoss:   0.9784 | ActorLoss:  -0.0244
Ep 799 | Reward:     37.2 | CriticLoss:   3.8400 | ActorLoss:  -0.0188
Ep 800 | Reward:     53.4 | CriticLoss:   5.9462 | ActorLoss:  -0.0172
Ep 801 | Reward:     52.7 | CriticLoss:   8.0063 | ActorLoss:  -0.0211
Ep 802 | Reward:     53.2 | CriticLoss:   2.1653 | ActorLoss:  -0.0185
Ep 803 | Reward:     68.1 | CriticLoss:   2.8964 | ActorLoss:  -0.0189
Ep 804 | Reward:     70.0 | CriticLoss:   2.7513 | ActorLoss:  -0.0244
Ep 805 | Reward:     69.3 | CriticLoss:   5.4411 | ActorLoss:  -0.0205
Ep 806 | Reward:     76.2 | CriticLoss:   1.9312 | ActorLoss:  -0.0208
Ep 807 | Reward:     73.3 | CriticLoss:   3.7248 | ActorLoss:  -0.0203
Ep 808 | Reward:     85.9 | CriticLoss:   5.9827 | ActorLoss:  -0.0209
Ep 809 | Reward:     76.2 | CriticLoss:   2.2266 | ActorLoss:  -0.0205
Ep 810 | Reward:     64.1 | CriticLoss:   2.3923 | ActorLoss:  -0.0188
Ep 811 | Reward:     83.6 | CriticLoss:   2.7786 | ActorLoss:  -0.0262
Ep 812 | Reward:     50.0 | CriticLoss:   2.9972 | ActorLoss:  -0.0209
Ep 813 | Reward:     68.7 | CriticLoss:   3.2061 | ActorLoss:  -0.0205
Ep 814 | Reward:     87.1 | CriticLoss:   2.4308 | ActorLoss:  -0.0214
Ep 815 | Reward:     74.0 | CriticLoss:   2.5029 | ActorLoss:  -0.0202
Ep 816 | Reward:     79.1 | CriticLoss:   3.7186 | ActorLoss:  -0.0210
Ep 817 | Reward:     81.1 | CriticLoss:   1.8515 | ActorLoss:  -0.0223
Ep 818 | Reward:     88.5 | CriticLoss:   4.8653 | ActorLoss:  -0.0229
Ep 819 | Reward:     78.3 | CriticLoss:   3.1211 | ActorLoss:  -0.0230
Ep 820 | Reward:     71.6 | CriticLoss:   4.2773 | ActorLoss:  -0.0199
Ep 821 | Reward:     65.0 | CriticLoss:   2.0278 | ActorLoss:  -0.0239
Ep 822 | Reward:     72.0 | CriticLoss:   3.3420 | ActorLoss:  -0.0213
Ep 823 | Reward:     91.6 | CriticLoss:   1.0278 | ActorLoss:  -0.0205
Ep 824 | Reward:     76.2 | CriticLoss:   2.3922 | ActorLoss:  -0.0190
Ep 825 | Reward:     73.6 | CriticLoss:   3.2176 | ActorLoss:  -0.0216
Ep 826 | Reward:     72.0 | CriticLoss:   1.0562 | ActorLoss:  -0.0175
Ep 827 | Reward:     80.7 | CriticLoss:   1.5247 | ActorLoss:  -0.0191
Ep 828 | Reward:     87.3 | CriticLoss:   4.7347 | ActorLoss:  -0.0184
Ep 829 | Reward:     71.6 | CriticLoss:   3.9043 | ActorLoss:  -0.0304
Ep 830 | Reward:     92.4 | CriticLoss:   4.1285 | ActorLoss:  -0.0212
Ep 831 | Reward:     64.9 | CriticLoss:   2.7341 | ActorLoss:  -0.0159
Ep 832 | Reward:     94.1 | CriticLoss:   4.7682 | ActorLoss:  -0.0205
Ep 833 | Reward:     63.1 | CriticLoss:   4.7900 | ActorLoss:  -0.0188
Ep 834 | Reward:     79.8 | CriticLoss:   1.8328 | ActorLoss:  -0.0176
Ep 835 | Reward:     93.3 | CriticLoss:   2.4958 | ActorLoss:  -0.0181
Ep 836 | Reward:     70.3 | CriticLoss:   6.1841 | ActorLoss:  -0.0209
Ep 837 | Reward:     89.8 | CriticLoss:   1.0790 | ActorLoss:  -0.0238
Ep 838 | Reward:     55.1 | CriticLoss:   5.7902 | ActorLoss:  -0.0156
Ep 839 | Reward:     83.0 | CriticLoss:   0.9782 | ActorLoss:  -0.0215
Ep 840 | Reward:     72.7 | CriticLoss:   2.5261 | ActorLoss:  -0.0210
Ep 841 | Reward:     34.0 | CriticLoss:   1.7441 | ActorLoss:  -0.0176
Ep 842 | Reward:     78.6 | CriticLoss:   1.5494 | ActorLoss:  -0.0233
Ep 843 | Reward:     51.6 | CriticLoss:   1.9396 | ActorLoss:  -0.0196
Ep 844 | Reward:    105.6 | CriticLoss:  13.3358 | ActorLoss:  -0.0201
Ep 845 | Reward:     27.1 | CriticLoss:   3.2709 | ActorLoss:  -0.0218
Ep 846 | Reward:     34.7 | CriticLoss:   3.6171 | ActorLoss:  -0.0176
Ep 847 | Reward:     59.3 | CriticLoss:   2.6247 | ActorLoss:  -0.0221
Ep 848 | Reward:     77.4 | CriticLoss:   2.2322 | ActorLoss:  -0.0225
Ep 849 | Reward:     74.9 | CriticLoss:   2.7391 | ActorLoss:  -0.0202
Ep 850 | Reward:    104.4 | CriticLoss:   9.7526 | ActorLoss:  -0.0213
Ep 851 | Reward:     73.8 | CriticLoss:   3.0456 | ActorLoss:  -0.0222
Ep 852 | Reward:     68.9 | CriticLoss:   2.3671 | ActorLoss:  -0.0234
Ep 853 | Reward:     72.3 | CriticLoss:   2.6867 | ActorLoss:  -0.0204
Ep 854 | Reward:     43.3 | CriticLoss:   1.8122 | ActorLoss:  -0.0183
Ep 855 | Reward:     93.5 | CriticLoss:   4.6599 | ActorLoss:  -0.0214
Ep 856 | Reward:     67.0 | CriticLoss:   1.3614 | ActorLoss:  -0.0221
Ep 857 | Reward:     88.0 | CriticLoss:   2.5341 | ActorLoss:  -0.0220
Ep 858 | Reward:     83.6 | CriticLoss:   1.3695 | ActorLoss:  -0.0227
Ep 859 | Reward:     81.0 | CriticLoss:   1.2774 | ActorLoss:  -0.0216
Ep 860 | Reward:     67.2 | CriticLoss:   3.0636 | ActorLoss:  -0.0212
Ep 861 | Reward:     87.0 | CriticLoss:   5.1085 | ActorLoss:  -0.0221
Ep 862 | Reward:     76.0 | CriticLoss:   6.0968 | ActorLoss:  -0.0233
Ep 863 | Reward:     74.0 | CriticLoss:   2.2629 | ActorLoss:  -0.0067
Ep 864 | Reward:     76.5 | CriticLoss:   1.6896 | ActorLoss:  -0.0234
Ep 865 | Reward:     93.7 | CriticLoss:   8.5394 | ActorLoss:  -0.0248
Ep 866 | Reward:     87.9 | CriticLoss:   2.1852 | ActorLoss:  -0.0230
Ep 867 | Reward:     88.4 | CriticLoss:   3.0568 | ActorLoss:  -0.0192
Ep 868 | Reward:     88.9 | CriticLoss:   1.0876 | ActorLoss:  -0.0213
Ep 869 | Reward:     89.8 | CriticLoss:   2.5532 | ActorLoss:  -0.0251
Ep 870 | Reward:     55.0 | CriticLoss:   4.9548 | ActorLoss:  -0.0195
Ep 871 | Reward:     92.9 | CriticLoss:   1.9061 | ActorLoss:  -0.0210
Ep 872 | Reward:     93.4 | CriticLoss:   2.0174 | ActorLoss:  -0.0165
Ep 873 | Reward:     73.6 | CriticLoss:   5.6335 | ActorLoss:  -0.0197
Ep 874 | Reward:     94.6 | CriticLoss:   2.7705 | ActorLoss:  -0.0201
Ep 875 | Reward:     80.4 | CriticLoss:   2.6961 | ActorLoss:  -0.0216
Ep 876 | Reward:     73.8 | CriticLoss:   3.0115 | ActorLoss:  -0.0196
Ep 877 | Reward:     91.3 | CriticLoss:   2.0636 | ActorLoss:  -0.0212
Ep 878 | Reward:     91.0 | CriticLoss:   2.6348 | ActorLoss:  -0.0214
Ep 879 | Reward:     49.8 | CriticLoss:   1.7975 | ActorLoss:  -0.0126
Ep 880 | Reward:    104.5 | CriticLoss:   6.4870 | ActorLoss:  -0.0216
Ep 881 | Reward:     93.1 | CriticLoss:   3.0798 | ActorLoss:  -0.0225
Ep 882 | Reward:     76.6 | CriticLoss:   2.6702 | ActorLoss:  -0.0190
Ep 883 | Reward:     81.8 | CriticLoss:   3.1034 | ActorLoss:  -0.0201
Ep 884 | Reward:     75.3 | CriticLoss:   3.4490 | ActorLoss:  -0.0238
Ep 885 | Reward:    105.1 | CriticLoss:   5.6709 | ActorLoss:  -0.0235
Ep 886 | Reward:     41.8 | CriticLoss:   3.9423 | ActorLoss:  -0.0176
Ep 887 | Reward:     91.1 | CriticLoss:   3.6748 | ActorLoss:  -0.0189
Ep 888 | Reward:     91.9 | CriticLoss:   3.0245 | ActorLoss:  -0.0186
Ep 889 | Reward:     89.4 | CriticLoss:   1.5421 | ActorLoss:  -0.0229
Ep 890 | Reward:     71.8 | CriticLoss:   4.1255 | ActorLoss:  -0.0138
Ep 891 | Reward:     91.9 | CriticLoss:   2.7369 | ActorLoss:  -0.0201
Ep 892 | Reward:     70.9 | CriticLoss:   2.3209 | ActorLoss:  -0.0198
Ep 893 | Reward:     40.7 | CriticLoss:   3.5163 | ActorLoss:  -0.0207
Ep 894 | Reward:     78.6 | CriticLoss:   5.5008 | ActorLoss:  -0.0166
Ep 895 | Reward:     67.2 | CriticLoss:   1.2393 | ActorLoss:  -0.0215
Ep 896 | Reward:     67.7 | CriticLoss:   1.4967 | ActorLoss:  -0.0224
Ep 897 | Reward:     77.7 | CriticLoss:   1.8599 | ActorLoss:  -0.0231
Ep 898 | Reward:     75.0 | CriticLoss:   1.7378 | ActorLoss:  -0.0211
Ep 899 | Reward:     92.2 | CriticLoss:   9.2837 | ActorLoss:  -0.0194
Ep 900 | Reward:     72.4 | CriticLoss:   3.3246 | ActorLoss:  -0.0180
Ep 901 | Reward:     61.0 | CriticLoss:   2.2974 | ActorLoss:  -0.0188
Ep 902 | Reward:     74.8 | CriticLoss:   0.8450 | ActorLoss:  -0.0158
Ep 903 | Reward:     72.1 | CriticLoss:   2.1649 | ActorLoss:  -0.0238
Ep 904 | Reward:     73.8 | CriticLoss:   3.1663 | ActorLoss:  -0.0226
Ep 905 | Reward:     86.8 | CriticLoss:   5.6658 | ActorLoss:  -0.0199
Ep 906 | Reward:    114.3 | CriticLoss:   9.1332 | ActorLoss:  -0.0230
Ep 907 | Reward:     77.7 | CriticLoss:   3.2868 | ActorLoss:  -0.0208
Ep 908 | Reward:     93.1 | CriticLoss:   3.5698 | ActorLoss:  -0.0222
Ep 909 | Reward:     90.8 | CriticLoss:   3.0230 | ActorLoss:  -0.0224
Ep 910 | Reward:     90.0 | CriticLoss:   2.4523 | ActorLoss:  -0.0207
Ep 911 | Reward:     79.8 | CriticLoss:   2.8999 | ActorLoss:  -0.0187
Ep 912 | Reward:     54.4 | CriticLoss:   6.2136 | ActorLoss:  -0.0208
Ep 913 | Reward:     57.2 | CriticLoss:   3.0668 | ActorLoss:  -0.0168
Ep 914 | Reward:     79.0 | CriticLoss:   1.8957 | ActorLoss:  -0.0199
Ep 915 | Reward:     76.0 | CriticLoss:   2.8139 | ActorLoss:  -0.0202
Ep 916 | Reward:     70.9 | CriticLoss:   2.9687 | ActorLoss:  -0.0221
Ep 917 | Reward:     69.2 | CriticLoss:   5.6023 | ActorLoss:  -0.0223
Ep 918 | Reward:     68.8 | CriticLoss:   2.9482 | ActorLoss:  -0.0216
Ep 919 | Reward:     67.0 | CriticLoss:   2.8002 | ActorLoss:  -0.0205
Ep 920 | Reward:     30.4 | CriticLoss:   6.4426 | ActorLoss:  -0.0231
Ep 921 | Reward:     68.6 | CriticLoss:   1.9864 | ActorLoss:  -0.0207
Ep 922 | Reward:     73.8 | CriticLoss:   1.5227 | ActorLoss:  -0.0238
Ep 923 | Reward:     31.2 | CriticLoss:   6.1291 | ActorLoss:  -0.0196
Ep 924 | Reward:     79.7 | CriticLoss:   4.5020 | ActorLoss:  -0.0209
Ep 925 | Reward:     24.8 | CriticLoss:   3.0555 | ActorLoss:  -0.0184
Ep 926 | Reward:     75.5 | CriticLoss:   1.9143 | ActorLoss:  -0.0209
Ep 927 | Reward:     86.4 | CriticLoss:   3.1717 | ActorLoss:  -0.0196
Ep 928 | Reward:     86.6 | CriticLoss:   2.4461 | ActorLoss:  -0.0201
Ep 929 | Reward:     90.7 | CriticLoss:   3.0169 | ActorLoss:  -0.0215
Ep 930 | Reward:     69.7 | CriticLoss:   3.5262 | ActorLoss:  -0.0211
Ep 931 | Reward:     61.1 | CriticLoss:   6.5942 | ActorLoss:  -0.0176
Ep 932 | Reward:    104.7 | CriticLoss:   5.6391 | ActorLoss:  -0.0184
