Episode,Reward,Critic_Loss,Time_Sec,CPU_Percent,RAM_Percent
168,-15384.33,6559108.375,1.35,100.0,90.9
169,-15642.57,6999603.25,1.43,100.0,91.0
170,-15030.01,6430798.75,1.47,98.5,91.4
171,-15326.38,6980172.125,1.34,100.0,91.6
172,-14732.51,6258516.5,1.36,100.0,91.8
173,-14644.88,6396622.375,1.33,100.0,91.9
174,-14946.63,6530320.625,1.36,100.0,92.0
175,-15238.82,6645608.125,1.55,96.3,91.6
176,-14998.27,6742957.25,1.5,100.0,91.6
177,-14540.26,6302370.75,1.3,100.0,90.8
178,-15211.78,6535394.625,1.34,100.0,90.8
179,-15250.98,6775196.125,1.3,100.0,90.9
180,-15262.89,5995471.75,1.4,100.0,91.0
181,-15018.35,6652833.0,1.43,100.0,91.1
182,-15861.45,6594213.25,1.35,100.0,91.1
183,-16005.15,7142080.375,1.37,100.0,91.1
184,-14550.51,6172095.625,1.29,100.0,90.9
185,-15345.02,6823274.25,1.32,100.0,90.9
186,-15078.28,6610337.0,1.42,99.0,91.1
187,-15189.37,6487758.0,1.46,99.5,91.0
188,-15917.02,6221903.25,1.4,100.0,91.1
189,-14680.03,6380864.5,1.42,100.0,91.2
190,-14870.49,6235284.625,1.27,100.0,91.1
191,-15937.57,6896234.5,1.36,100.0,91.1
192,-14705.46,6314353.625,1.38,98.8,91.2
193,-15657.37,6274041.375,1.42,100.0,91.1
194,-14707.36,6007963.375,1.39,100.0,91.1
195,-15522.24,6637153.5,1.46,100.0,91.2
196,-15809.93,6883294.125,1.33,100.0,91.3
197,-15023.88,6311059.375,1.32,100.0,91.3
198,-15002.47,6195744.625,1.4,100.0,91.2
199,-14906.31,6363327.75,1.34,100.0,91.3
200,-15518.33,6522585.25,1.36,100.0,91.4
201,-16182.16,6421605.25,1.46,100.0,91.3
202,-15079.36,6071441.25,1.28,98.2,91.4
203,-15522.39,6727919.625,1.34,100.0,91.5
204,-15791.31,6645228.625,1.42,100.0,91.4
205,-15174.66,6434937.875,1.37,100.0,91.4
206,-15644.7,6957102.875,1.5,99.5,91.4
207,-15300.09,5996737.0,1.4,99.6,91.4
208,-15815.61,7260256.0,1.3,100.0,91.3
209,-15703.69,6733662.625,1.37,100.0,91.3
210,-15310.13,6628773.375,1.36,100.0,91.4
211,-15313.69,6417444.75,1.39,100.0,91.4
212,-15369.41,6354301.625,1.49,96.7,91.3
213,-15300.64,6111075.0,1.35,100.0,91.2
214,-14840.56,6267025.25,1.32,100.0,91.2
215,-14746.15,6057359.5,1.34,100.0,91.3
216,-15963.43,6950198.0,1.38,100.0,91.2
217,-15385.25,6280854.0,1.43,100.0,91.3
218,-15185.82,6544809.5,1.36,100.0,90.9
219,-15493.83,5935336.875,1.33,100.0,90.8
220,-14519.96,5651597.375,1.29,100.0,90.7
221,-15161.15,6356244.5,1.29,100.0,90.6
222,-14874.23,6027595.375,1.44,97.6,90.1
223,-15348.94,6610439.5,1.47,97.2,90.3
224,-15027.79,6220392.625,1.45,100.0,90.3
225,-14309.5,5481958.875,1.38,100.0,90.5
226,-15139.11,6220927.375,1.34,100.0,90.2
227,-15166.29,6341620.75,1.29,100.0,90.3
228,-15627.33,6806682.875,1.42,100.0,90.4
229,-15043.66,5976745.625,1.47,99.6,90.6
230,-15247.58,6115396.5,1.42,100.0,90.6
231,-15120.0,6126576.75,1.39,100.0,90.7
232,-15040.05,6224752.625,1.34,100.0,90.7
233,-15030.58,6080273.75,1.3,100.0,90.6
234,-15407.72,6600899.0,1.39,100.0,90.9
235,-15059.11,5979529.375,1.44,100.0,90.9
236,-15460.21,6236337.125,1.37,100.0,90.9
237,-14853.18,5794238.375,1.33,100.0,91.0
238,-14716.94,5913064.0,1.27,100.0,90.9
239,-14869.06,5920871.625,1.39,100.0,91.0
240,-15843.93,6586209.375,1.48,94.6,91.3
241,-15384.76,6043126.875,1.37,100.0,91.2
242,-15641.09,6325670.375,1.42,100.0,91.3
243,-15147.71,6088147.375,1.36,100.0,91.3
244,-14955.88,6141763.75,1.28,99.9,91.3
245,-14626.51,5452088.125,1.36,100.0,91.2
246,-14898.04,5953728.375,1.45,99.8,91.1
247,-14446.06,5697370.75,1.37,58.8,91.4
248,-15808.61,6477957.5,1.51,61.1,91.8
249,-14732.58,5957165.0,1.5,56.3,91.8
250,-16079.02,6394669.625,1.29,55.5,91.8
251,-15818.17,6430339.5,1.34,55.5,91.8
252,-15059.76,6102780.5,1.36,55.6,91.9
253,-15672.4,5918435.75,1.43,56.6,91.8
254,-14830.53,5824264.625,1.48,55.7,91.9
255,-15389.89,6093131.375,1.55,56.2,91.9
256,-15957.41,6661421.25,1.29,55.1,91.9
